question,answer,question_type
"Merill'in Elliot'tan iki kat fazla misketi vardır ve ikisi birlikte Selma'dan beş misket daha az miskete sahiptir. Selma'nın elli misketi varsa, Merill'in kaç misketi vardır?","Selma'nın 50 misketi var. Merill ve Elliot birlikte Selma'dan 5 misket daha azına sahiptirler, yani birlikte 50 - 5 = 45 misketleri vardır.

Merill'in misket sayısına \( M \) ve Elliot'ın misket sayısına \( E \) diyelim. Soruda, Merill'in misket sayısının Elliot'ınkinden iki kat fazla olduğu ve birlikte 45 misket sahibi oldukları belirtilmiş. Bu durum formüllerle şöyle ifade edilebilir:
\( M = 2E \)
\( M + E = 45 \)

Bu iki denklemi birleştirelim:
\( 2E + E = 45 \)
\( 3E = 45 \)
\( E = 15 \)

Merill'in misket sayısını bulmak için \( M = 2E \) formülünü kullanırız:
\( M = 2 \cdot 15 \)
\( M = 30 \)

Merill'in 30 misketi vardır.","{""type"": ""Algebra"", ""explanation"": ""Bu soru, cebirsel bir denklem kurarak çözüm gerektiren bir problemdir. Merill ve Elliot'ın misket sayısına ilişkin bilgiler verilmiş ve bu bilgilerden yola çıkarak bir denklem kurulup çözülmesi gerekiyor.""}"
"Harrison Cumartesi günleri 3,50 dolara normal kruvasan, Pazar günleri ise 5,50 dolara bademli kruvasan alıyor.  Bir yıl içinde kruvasana ne kadar harcıyor?","Eğer bir yıl içinde her hafta hem Cumartesi hem de Pazar kruvasan alıyorsa:

- Cumartesi günleri 3,50 dolarlık kruvasandan 52 tane alacak.
  3,50 * 52 = 182 dolar.

- Pazar günleri 5,50 dolarlık bademli kruvasandan 52 tane alacak.
  5,50 * 52 = 286 dolar.

Toplam harcama: 182 + 286 = 468 dolar.

Bir yıl içinde kruvasana toplam 468 dolar harcıyor.","{""type"": ""Aritmetik"", ""explanation"": ""Bu soru, bir yıl içinde farklı günlerde harcanan miktarların toplamını hesaplamayı gerektirir. Soruda verilen bilgilerle her hafta için yapılan harcamalar ayrı ayrı hesaplanacak ve bir yılın (52 hafta) toplam harcaması bulunacaktır. Bu nedenle aritmetik işlemler gerektiren bir problem türüdür.""}"
Bir kanyonun tabakalarında 25 farklı kaya katmanı vardır. Katmanların beşi kireçtaşıdır. Geri kalanların yarısı kumtaşıdır. Geri kalanların dördü kuvars. Geri kalanların yarısı şeyldir. Geri kalanların hepsi farklı kaya türleridir. Kanyonun tabakalarında sadece bir katman oluşturan kaç çeşit kaya vardır?,"25 farklı kaya katmanı var. Kireçtaşı katmanları 5 tane, bu yüzden geriye 20 katman kalır.

Kumtaşı katmanları 20'nin yarısı kadar, yani 10 tane, bu yüzden geriye 10 katman kalır.

Kuvars katmanları 4 tane, bu yüzden geriye 6 katman kalır.

Şeyl katmanları 6'nın yarısı kadar, yani 3 tane, bu yüzden geriye 3 katman kalır.

Bu kalan 3 katman, her biri farklı kaya türünden oluşmalıdır.

Dolayısıyla, kanyonun tabakalarında sadece bir katman oluşturan 3 çeşit kaya vardır.","{""type"": ""sayısal düşünme ve muhakeme"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak matematiksel analiz yapmayı gerektirir. Problemin çözümü, toplam kaya katmanını azaltarak ve kalan miktarları hesaplayarak hangi türde kaç kaya bulunduğunu belirlemeyi ve nihayetinde tek bir katman oluşturan kaya türlerini bulmayı içerir.""}"
Micah tarladan iki düzine çilek topluyor.  6 tanesini yiyor ve kalanını annesi için saklıyor.  Annesi için kaç tane çilek var?,18 tane çilek var.,"{""type"": ""ardı ardına işlem problemleri"", ""explanation"": ""Bu soru, temelde verilen bilgilerle basit bir çıkarma işlemi gerektiren bir problemdir. Micah'ın başlangıçta kaç çilek topladığı (iki düzine yani 24 adet) ve kaç tanesini yediği belirtiliyor. Ardından yeme işleminden sonra geriye ne kadar çilek kaldığı soruluyor. Bu tür sorular, problem çözme sürecinde ardışık işlem yapmayı gerektirir.""}"
"Bir peçeli baykuş dakikada 5 ötme sesi çıkarır.  Eğer ahırdan dakikada 20 ötüşten 5 daha az ötüş duyuluyorsa, bu ses kaç peçeli baykuştan geliyor olabilir?",Bu ses 3 peçeli baykuştan geliyor olabilir.,"{""type"": ""problem solving"", ""explanation"": ""Bu soru, niceliksel akıl yürütme ve basit aritmetik ile çözülmesi gereken bir problem çözme sorusudur. Soruda verilen bilgiler ve koşullar değerlendirilerek, dakikada kaç baykuş sesi duyulduğunu hesaplayarak kaç baykuşun ötüş yaptığı bulunmalıdır.""}"
Hayes haftada 3 çamaşır yıkıyor ve her çamaşır için bir deterjan kapsülü kullanıyor.  Deterjan kapsülleri bir pakette 39 adettir.  Bir yıl boyunca çamaşır yıkamak için kaç paket deterjan kapsülüne ihtiyacı olacaktır?,"Hayes haftada 3 kez çamaşır yıkadığına göre, bir yılda toplam 3 * 52 = 156 kez çamaşır yıkayacaktır.

Her çamaşır için bir kapsül kullanıyorsa, bir yılda 156 kapsüle ihtiyacı olacaktır.

Bir pakette 39 kapsül olduğuna göre, toplam kapsül sayısını paket sayısına bölerek gereken paket sayısını buluruz:
156 / 39 ≈ 4.

Dolayısıyla, Hayes'in bir yıl boyunca çamaşır yıkamak için 4 paket deterjana ihtiyacı olacaktır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen haftalık çamaşır sayısına ve paket içeriğine göre bir yıl boyunca ihtiyaç duyulan deterjan paket sayısını hesaplamayı gerektirir. Bu, temel aritmetik hesaplamalarına dayanan bir problem türüdür.""}"
Bir kütüphanede 336 kitap vardır. Pazartesi günü 124 kitap dışarı çıkarılır. Salı günü 22 kitap geri getiriliyor. Şu anda kaç kitap var?,Şu anda kütüphanede 234 kitap var.,"{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu soru, verilen başlangıç miktarından bazı değerlerin çıkartıldığı ve ek olarak tekrar bazı değerlerin eklendiği bir senaryoyu takip ederek doğrusal bir matematiksel hesaplama yapmayı gerektiriyor. Bu yüzden aritmetik problemi türündedir.""}"
"Carla'nın bir dizi ayak işi için arabasını kullanması gerekiyor. Markete gitmek için 8 mil, çocuklarını okuldan almak için 6 mil, çocuklarını futbol antrenmanına bırakmak için 12 mil ve herkesi tekrar eve götürmek için okuldan futbol antrenmanına kadar olan mesafenin iki katı yol gitmesi gerekiyor. Carla'nın arabası galon başına 25 mil hız yapıyorsa ve benzin 2,50 dolarsa, Carla bu yolculuk için benzine ne kadar harcamak zorunda kalacak?","Carla'nın toplam gittiği mesafeyi hesaplayalım:
- Markete gitmek: 8 mil
- Çocuklarını okuldan almak: 6 mil
- Çocuklarını futbol antrenmanına bırakmak: 12 mil
- Futbol antrenmanından eve geri dönmek: 2 * 6 mil (okuldan futbol antrenmanına kadar olan mesafe) = 12 mil

Toplam mesafe:
8 mil + 6 mil + 12 mil + 12 mil = 38 mil

Arabasının galon başına 25 mil yaptığını biliyoruz, bu nedenle Carla'nın harcayacağı galon miktarını hesaplayabiliriz:
38 mil / 25 mil/galon = 1.52 galon

Benzinin galon başına 2,50 dolar olduğunu biliyoruz, bu nedenle Carla'nın harcadığı para:
1.52 galon * 2.50 dolar/galon = 3.80 dolar

Carla bu yolculuk için benzine 3.80 dolar harcayacak.","{""type"": ""matematik problemi"", ""explanation"": ""Bu soru, cebirsel hesaplamalar yaparak bir maliyet hesaplaması gerektirdiği için bir matematik problemidir. Soruda verilen mesafeleri ve araç yakıt verimliliğini kullanarak toplam yakıt tüketimini belirleriz ve sonrasında yakıt fiyatıyla çarparak toplam ücreti buluruz.""}"
"Pazartesi günü Mack günlüğüne her 30 dakikada 1 sayfa olacak şekilde 60 dakika yazar. Salı günü, Mack günlüğüne 45 dakika boyunca her 15 dakikada bir 1 sayfa yazıyor. Çarşamba günü Mack günlüğüne 5 sayfa yazıyor. Mack Pazartesi'den Çarşamba'ya kadar günlüğüne toplam kaç sayfa yazmıştır?","Pazartesi günü Mack 1 saatte yani 60 dakikada her 30 dakikada 1 sayfa yazarak toplam 2 sayfa yazar.
Salı günü Mack 45 dakikada her 15 dakikada 1 sayfa yazarak toplam 3 sayfa yazar.
Çarşamba günü Mack günlüğüne 5 sayfa yazar.

Toplamda Mack 2 + 3 + 5 = 10 sayfa yazmıştır.","{""type"": ""aritmetik"", ""explanation"": ""Bu soru, kişinin farklı günlerde yazdığı sayfa sayılarını belirlemesini ve bunların toplamını hesaplamasını gerektiriyor. Farklı günlerdeki saatler ve orantılar ile toplam sayfa sayısı arasında matematiksel bir ilişki kurularak hesaplama yapılır. Bu nedenle soru, temel aritmetik işlemleri ve toplamayı içerir.""}"
James 600$'a yeni bir bilgisayar alıp 6 yıl kullanabilir ya da 200$'a her biri 3 yıl dayanan 2 adet kullanılmış bilgisayar satın alabilir. Daha ucuz seçeneği seçerek ne kadar para tasarruf edecektir?,"James, yeni bilgisayarı 600$'a 6 yıl kullanabilir. Kullanılmış bilgisayarları alırsa, her biri 200$'dan iki adet satın alacak ve bu 6 yıl boyunca toplam 400$ harcayacaktır.

Yeni bilgisayar: 600$
Kullanılmış bilgisayarlar: 400$

James, kullanılmış bilgisayarları seçerek 600$ - 400$ = 200$ tasarruf edecektir.","{""type"": ""karşılaştırma problemi"", ""explanation"": ""Bu soru, iki seçenek arasındaki maliyet farkını karşılaştırarak daha ucuz olanı belirlemeyi gerektirir. İlk seçenek, yeni bir bilgisayar almak, ikinci seçenek ise iki tane kullanılmış bilgisayar almaktır. Soruda, bu iki seçeneğin toplam maliyetlerini karşılaştırarak hangi seçeneğin daha ucuz olduğunu ve ne kadar tasarruf edileceğini hesaplamamız istenmektedir.""}"
"Debra bir country müzik radyo programının sunucusudur ve ünlü country müzik şarkıcılarıyla röportajlar yayınlamaktadır. Her hafta, her seferinde bir tane olmak üzere üç şarkıcıyla röportaj yapıyor.  İlk röportaj bölümü her zaman diğer iki bölümün toplamından iki kat daha uzun ve üçüncü röportaj bölümü her zaman ikinci bölümün yarısı kadar uzun. Üçüncü bölüm 10 dakika uzunluğundaysa, tüm program kaç dakika uzunluğundadır?","Üçüncü röportaj bölümü 10 dakika uzunluğundaysa, ikinci bölümün süresi 20 dakika (çünkü üçüncü bölüm ikinci bölümün yarısı kadar). İlk bölüm, diğer iki bölümün toplamının iki katı olduğundan, (20 + 10) * 2 = 60 dakika uzunluktadır.

Toplam program süresi şu şekildedir:
- İlk bölüm: 60 dakika
- İkinci bölüm: 20 dakika
- Üçüncü bölüm: 10 dakika

Tüm program süresi: 60 + 20 + 10 = 90 dakikadır.","{""type"": ""denklemler"", ""explanation"": ""Bu soru, verilen koşullara göre bilinmeyen süreleri bulmak için denklemler kurarak çözülmesi gereken bir matematik problemidir. Soruda, her bölümün uzunluğuna dair koşullar verilmiş ve üçüncü bölümün uzunluğu belirtilmiştir. Bu verileri kullanarak birinci ve ikinci bölümün uzunluklarını hesapladıktan sonra toplam sürenin ne kadar olduğunu bulmak için bu tip sorular denklemler kurularak çözülür.""}"
"Olly evcil hayvanlarının patilerini korumak için ayakkabı almak istiyor. Olly'nin 3 köpeği, 2 kedisi ve bir gelinciği var. Kaç tane ayakkabıya ihtiyacı var?","Olly'nin 3 köpeği, 2 kedisi ve bir gelinciği var.

- Köpeklerin toplam patileri: 3 köpek * 4 patik = 12 patik
- Kedilerin toplam patileri: 2 kedi * 4 patik = 8 patik
- Gelinciğin patileri: 1 gelincik * 4 patik = 4 patik

Toplam ayakkabı sayısı = 12 + 8 + 4 = 24

Olly'nin 24 ayakkabıya ihtiyacı var.","{""type"": ""probleme dayalı"", ""explanation"": ""Bu soru, temel matematiksel hesaplama ve problem çözme becerisini ölçen bir problemi içerir. Olly'nin farklı sayıda ve türde hayvana kaç ayakkabı alması gerektiği; her hayvanın kaç patiği olduğu ve toplamda kaç patiye ihtiyaç duyulacağının hesaplanmasını gerektirir. Bu, öğrencilerin toplama ve çarpma becerilerini uygulamalarını gerektirir.""}"
Emma arabayla 2 saat 20 dakikada 280 mil yol kat etti. Arabanın ortalama hızı saatte mil cinsinden neydi?,"Emma’nın ortalama hızını bulmak için toplam mesafeyi (280 mil) toplam süreye böleriz. 2 saat 20 dakika, 2 saat ve 1/3 saat (20 dakika = 1/3 saat) eder, bu da toplamda 2 + 1/3 = 2.333 saat eder.

Ortalama hız:
280 mil / 2.333 saat ≈ 120 mil/saat

Emma'nın ortalama hızı yaklaşık olarak 120 mil/saat idi.","{""type"": ""oran orantı problemi"", ""explanation"": ""Bu soru, verilen bir mesafe ve zaman üzerinden ortalama hızı bulmayı gerektirir. Ortalama hız hesaplanırken yolculuk süresi ve mesafe arasında orantı kurulması gerekir, bu da oran-orantı kavramını kullanmamızı gerektirir.""}"
300 öğrenciden oluşan bir sınıfta sigara içen gençlerin sayısı sınıfın %40'ını oluşturmaktadır. Bir yıl içinde sigara içen öğrencilerin %70'i sigaraya bağlı komplikasyonlar nedeniyle hastaneye kaldırılmıştır. Sınıfta sigara içen öğrencilerden sigaraya bağlı komplikasyonlar nedeniyle hastaneye kaldırılmayanların toplam sayısını hesaplayın.,"Öncelikle, sigara içen öğrenci sayısını hesaplayalım:

%40 of 300 = 0.40 * 300 = 120 öğrenci sigara içiyor.

Daha sonra, sigara içen öğrencilerden sigaraya bağlı komplikasyonlar nedeniyle hastaneye kaldırılanları hesaplayalım:

%70 of 120 = 0.70 * 120 = 84 öğrenci hastaneye kaldırılmış.

Son olarak, hastaneye kaldırılmayan öğrenci sayısını bulalım:

120 - 84 = 36 öğrenci hastaneye kaldırılmamış.

Bu nedenle, sınıfta sigara içen öğrencilerden hastaneye kaldırılmayanların toplam sayısı 36'dır.","{""type"": ""Oran-Orantı ve Yüzde Problemi"", ""explanation"": ""Bu soru, toplam öğrenci sayısından belirli oranlarla çıkarımlar yaparak belirli bir öğrenci grubunun sayısını hesaplamayı içeriyor. Önce sınıfın yüzde kaçı sigara içiyor, ardından bu sigara içenlerin bir alt kümesi olan komlikasyonlardan etkilenmeyen kısmın oranı üzerinden bir sayı bulunuyor. Bu tür sorular genellikle oran-orantı ve yüzde hesaplamaları içerir.""}"
"Mary bir yelkenli maketi yapıyor. Üç yelken eklemek istiyor: 5 inçe 8 inç boyutlarında dikdörtgen bir yelken ve biri altta 3 inç uzunluğunda ve 4 inç yüksekliğinde, diğeri altta 4 inç uzunluğunda ve 6 inç yüksekliğinde iki dik üçgen yelken. (Bir üçgenin alanını, aynı yükseklik ve uzunluktaki bir karenin alanını 2'ye bölerek bulabileceğinizi unutmayın). Toplam kaç inç kare tuvale ihtiyacı var?","Mary'nin yelken maketi için gereken tuval miktarını hesaplamak için her yelkenin alanını bulmalıyız.

Öncelikle dikdörtgen yelkene bakalım:
Dikdörtgen yelkenin alanı = boyutlar (5 inç * 8 inç) = 40 inç kare.

İkinci olarak, küçük dik üçgen yelkenin alanını hesaplayalım:
Küçük dik üçgen yelkenin alanı = (taban * yükseklik) / 2 = (3 inç * 4 inç) / 2 = 12 / 2 = 6 inç kare.

Üçüncü olarak, büyük dik üçgen yelkenin alanını hesaplayalım:
Büyük dik üçgen yelkenin alanı = (taban * yükseklik) / 2 = (4 inç * 6 inç) / 2 = 24 / 2 = 12 inç kare.

Şimdi tüm yelkenlerin alanlarını toplayalım:
Toplam tuval miktarı = 40 inç kare + 6 inç kare + 12 inç kare = 58 inç kare.

Mary toplamda 58 inç kare tuvale ihtiyaç duyuyor.","{""type"": ""geometry"", ""explanation"": ""Bu soru, dikdörtgen ve üçgen şekillerinin alanlarını hesaplayarak toplam alanı bulmayı gerektiriyor. Dolayısıyla geometri sorusudur.""}"
"Sinema matine biletlerini 5$'a, akşam biletlerini 12$'a ve 3D biletlerini 20$'a satıyor. Eğer 200 matine bileti, 300 akşam bileti ve 100 3D bileti satarlarsa, toplamda ne kadar para kazanırlar?","Toplam para:

Matine biletleri: 200 bilet × 5$ = 1000$
Akşam biletleri: 300 bilet × 12$ = 3600$
3D biletleri: 100 bilet × 20$ = 2000$

Toplam kazanç: 1000$ + 3600$ + 2000$ = 6600$","{""type"": ""hesaplama sorusu"", ""explanation"": ""Bu soru, verilen bilet satış fiyatları ve miktarlarına göre toplam gelirin hesaplanmasını gerektiren bir matematik problemidir. Farklı türdeki biletlerin fiyatları ve satış adetleri belirtilmiştir, ve toplam geliri bulmak için basit aritmetik işlemler yapılmalıdır.""}"
"Bir parktaki dişi aslanın yaşı, aynı parktaki sırtlanın yaşının iki katıdır. Dişi aslan 12 yaşındadır. Eğer iki hayvanın yavruları annelerinin yaşının yarısı kadarsa, beş yıl içinde yavruların yaşlarının toplamını hesaplayın.","Dişi aslan 12 yaşında olduğuna göre, sırtlanın yaşı 6'dır. Her iki hayvanın yavruları annelerinin yaşının yarısı kadardır, yani her bir yavru 6 yaşındadır.

Beş yıl sonra her bir yavru (6 + 5) = 11 yaşında olacaktır.

Toplam dört yavru varsa (dişi aslan ve sırtlanın iki yavrusu):

4 x 11 = 44

Beş yıl içinde yavruların yaşlarının toplamı 44 olacaktır.","{""type"": ""yaş problemi"", ""explanation"": ""Bu soru, hayvanların ve yavrularının yaşları arasındaki ilişkileri ve değişimleri içermektedir. Dişi aslanın yaşı, sırtlanın yaşı ve yavruların yaşları verilmektedir ve bu yaşlar arasındaki oranlara veya farklara göre bir hesaplama yapılmaktadır. Bu nedenle problem, tipik bir yaş problemi örneğidir.""}"
Jame'in 60 külçe altını var.  Bunların %10'unu vergi ödemek için kullanıyor ve sonra kalanının yarısını boşanmada kaybediyor.  Geriye kaç külçe altını kalmıştır?,"Jame 60 külçe altının %10'unu vergi olarak ödeyince 6 külçe gider, geriye 54 külçe kalır. 54 külçenin yarısını boşanmayla kaybedince 27 külçe gider. Sonuç olarak Jame'in geriye 27 külçe altını kalır.","{""type"": ""problem"", ""explanation"": ""Bu bir sayısal problem sorusudur. Belirli bir başlangıç miktarından (%10 vergi ve ardından kalan miktarın yarısı kaybedilmesi gibi) adım adım değişikliklerle son durumu hesaplamamız isteniyor.""}"
"Her kaplumbağa 20 yumurtadan oluşan bir kavrama bırakır. Yumurtaların %40'ı başarılı bir şekilde çatlarsa, 6 kaplumbağa kaç yavru üretir?","6 kaplumbağa toplamda 6 * 20 = 120 yumurta bırakır. Bu yumurtaların %40'ı başarılı bir şekilde çatladığında, 120 * 0.40 = 48 yavru oluşur.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, temel aritmetik işlemleri gerektiren bir problemdir. Verilen kaplumbağa ve yumurta miktarları ile yüzdesel başarı oranı kullanılarak toplam yavru sayısı hesaplanır.""}"
"Isabelle, iki erkek kardeşiyle birlikte bir konsere gidebilecek kadar para biriktirebilmek için bir işe girer. Onun bileti 20 dolar tutuyor. Kardeşlerinin her ikisi de çocuk indirimi alıyor ve her birinin bileti 10 dolar tutuyor. Kardeşleri 5'er dolar, Isabelle ise 5 dolar biriktirmiştir. İşi haftada 3 dolar kazandırıyorsa, biletleri alabilmek için kaç hafta çalışması gerekir?","Toplamda 40 dolara ihtiyacı var (Isabelle için 20 dolar + iki kardeşi için 10'ar dolar). Şu anda toplamda 15 dolar biriktirmiş durumdalar (her biri 5'er dolar). 40 dolara ulaşabilmek için 25 dolar daha gerekiyor. Isabelle haftada 3 dolar kazanıyorsa, 25 doları biriktirmek için 25 ÷ 3 ≈ 8.33 (yaklaşık 9) hafta çalışması gerekir. Yani, biletleri alabilmek için 9 hafta çalışması gerekecek.","{""type"": ""word problem"", ""explanation"": ""Bu soru, günlük yaşamdan alınan bir senaryo üzerinden, basit matematiksel hesaplamalar yaparak bir sonuca ulaşmayı gerektiren bir matematik problemidir. Verilen para tutarları ve kazanılan miktarlarla birlikte toplam gereken süreyi bulmaya yönelik bir kurgusal senaryo içerir.""}"
"Darren 4 kutu kraker almış. Her kutuda 24 kraker vardı. Calvin, Darren'ın iki katından bir kutu daha az kraker aldıysa, toplam kaç kutu kraker almışlardır?","Darren 4 kutu kraker almış. Her kutuda 24 kraker olduğuna göre, Darren toplamda \(4 \times 24 = 96\) kraker almış.

Calvin ise Darren'ın iki katından bir kutu daha az kraker almış. Yani Calvin \(2 \times 96 - 24 = 192 - 24 = 168\) kraker almış. Her kutuda 24 kraker olduğuna göre, Calvin toplamda \( \frac{168}{24} = 7\) kutu kraker almış.

Darren ve Calvin toplamda \(4 + 7 = 11\) kutu kraker almışlardır.","{""type"": ""kelime problemi"", ""explanation"": ""Bu soru, matematiksel bir senaryoyu gerçek hayat durumu üzerinden sunarak, kişilerin belirli matematiksel işlemleri yaparak sonucu bulmalarını gerektiren bir problemdir. Kelime problemleri, genellikle matematiksel işlemleri sözel ifadelerle verir.""}"
"Lyssa ve Precious İngilizce yeterlilik sınavına girdiler. Lyssa soruların %20'sini yanlış cevapladı. Precious 12 hata yaptı. Sınavda 75 madde varsa Lyssa, Precious'tan kaç tane daha fazla doğru cevap vermiştir?","Lyssa soruların %20'sini yanlış cevapladı, yani 75 sorunun %20'si olan 15 soruyu yanlış cevapladı. Dolayısıyla, Lyssa 75 - 15 = 60 soruyu doğru cevapladı.

Precious 12 soruyu yanlış cevapladı, yani 75 - 12 = 63 soruyu doğru cevapladı.

Precious, Lyssa'dan 63 - 60 = 3 tane daha fazla doğru cevap vermiştir.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, toplama, çıkarma ve yüzde hesaplamaları gerektiren temel aritmetik becerilerini kullanarak bir problemi çözmeyi gerektiren bir türdür. Lyssa ve Precious'un doğru cevapladıkları soruları bulmak için verilen bilgileri kullanarak bir karşılaştırma yapmamız gerekmektedir.""}"
Adlai'nin 2 köpeği ve 1 tavuğu var. Toplam kaç tane hayvan bacağı vardır?,"Adlai'nin 2 köpeği ve 1 tavuğu var. Bir köpeğin 4 bacağı ve bir tavuğun 2 bacağı vardır.

2 köpeğin toplam bacak sayısı: 2 * 4 = 8
1 tavuğun toplam bacak sayısı: 1 * 2 = 2

Toplam hayvan bacağı: 8 + 2 = 10

Yani, toplam 10 hayvan bacağı vardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, temel aritmetik problemlerden biridir. Soruda verilen bilgilerle dört işlem (toplama) kullanılarak sonuca ulaşılması isteniyor. Farklı hayvan türlerinin bacak sayıları hesaplanarak toplam bacak sayısı bulunmalıdır.""}"
"Bir ABD fincanı 250 ml'ye eşittir. Brian kendisi, eşi, iki çocuğu, anne-babası ve eşinin anne-babası için lazanya yapıyor. Tarif, porsiyon başına 1/2 fincan süt gerektiriyor. Her kişinin 2 porsiyon yemesi bekleniyorsa Brian'ın kaç tane 1 litrelik kutu süt alması gerekir?","Toplam 8 kişi için her biri 2 porsiyon lazanya yemektedir. Bu durumda 8 kişi x 2 porsiyon = 16 porsiyon lazanya gerekecektir.

Her porsiyon için 1/2 fincan süt gerekiyor, bu nedenle toplamda 16 porsiyon x 1/2 fincan = 8 fincan süt gereklidir.

Bir ABD fincanı 250 ml olduğundan, 8 fincan = 8 x 250 ml = 2000 ml süt gerekecektir.

2000 ml, 2 litreye eşittir. Bu nedenle, Brian'ın 2 tane 1 litrelik kutu süt alması gerekir.","{""type"": ""word_problem"", ""explanation"": ""Bu soru, matematiksel işlemleri gerçek dünya senaryosuna uygulamayı gerektiren bir kelime problemidir. Soruda verilen bilgileri kullanarak toplam süt ihtiyacını hesaplamak ve ardından ihtiyacı karşılamak için kaç tane 1 litrelik kutu süt gerektiğini bulmak gerekir. Bu tür sorular genellikle oranlar, birim dönüştürmeleri ve temel aritmetik işlemlerini içerir.""}"
"Kimberly doğa yürüyüşüne çıktı ve yanına su dolu 4 litrelik bir şişe aldı. Şişeden ilk kez su içtiğinde, şişedeki suyun dörtte birini tüketti. Daha sonra, kalan suyun 2/3'ünü içti. Şişede ne kadar su kalmıştır (litre olarak)?","Kimberly ilk içtiğinde şişedeki suyun dörtte birini tüketti, yani:

4 litre * 1/4 = 1 litre

4 litreden 1 litre çıkarırsak, 3 litre su kalır. Daha sonra, bu 3 litrenin 2/3'ünü içti:

3 litre * 2/3 = 2 litre

3 litreden 2 litre çıkarırsak, geriye 1 litre su kalır.

Yani, şişede 1 litre su kalmıştır.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, verilen miktarlarla yapılan çeşitli matematiksel işlemleri içermektedir. Hangi işlemlerin yapılması gerektiğini açıklayarak, son durumda şişede ne kadar su kaldığını bulmamızı istiyor. Çözüm için bölme, çarpma ve çıkarma işlemleri gerekmektedir. Bu nedenle, soru bir aritmetik problemidir.""}"
"Micah sabah 1,5 litre su içti. Sonra öğleden sonra bunun üç katı kadar su içti. Sabahtan öğleden sonraya kadar kaç litre su içti?","Micah sabah 1,5 litre su içti. Öğleden sonra bunun üç katı yani 4,5 litre su içti. Toplamda:

1,5 litre + 4,5 litre = 6 litre

Sabah ve öğleden sonra toplam 6 litre su içti.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen miktarları toplayarak toplam miktarın hesaplandığı bir aritmetik problemdir. Micah'ın farklı zaman dilimlerinde içtiği su miktarlarını toplamak gereklidir.""}"
"Bay ve Bayan Hugo bir yolculuğa çıktılar. İlk gün 200 mil yol gittiler. İkinci gün, bunun 3/4'ü kadar yol gittiler. Üçüncü gün, ilk iki günün toplamının 1/2'si kadar yol gittiler. Üç gün boyunca kaç mil yol kat ettiler?","İlk gün 200 mil gittiler.
İkinci gün 200 milin 3/4'ü kadar yol gittiler, bu da 150 mil eder.
Üçüncü gün ise ilk iki günün toplamının yarısı kadar yol gittiler. İlk iki günün toplamı 200 + 150 = 350 mil, bunun yarısı 175 mil eder.
Üç gün boyunca toplamda 200 + 150 + 175 = 525 mil yol kat ettiler.","{""type"": ""word problem"", ""explanation"": ""Bu soru, yolculuk sırasında kat edilen mesafelerin toplamını bulmayı gerektiren bir kelime problemidir. İlk iki gün boyunca kat edilen mesafeler belirtilmiş ve daha sonra bu değerler kullanılarak üçüncü gün kat edilen mesafe hesaplanıyor. Sorunun çözümü için temel matematiksel işlemler ve mantıksal düşünme gerekmektedir.""}"
"Paul çalıştığı her saat için 12,50 dolar kazanıyor. Daha sonra vergi ve harçlar için %20 ödemek zorundadır. Paul 40 saat çalıştıktan sonra maaş çekini alır. Maaş çekinin %15'ini jelibonlara harcarsa, geriye dolar cinsinden ne kadar kalır?","Paul 40 saat çalışarak 40 * 12,50 = 500 dolar kazanır. %20 vergi ödedikten sonra 500 * 0,80 = 400 doları kalır. Maaş çekinin %15'ini jelibonlara harcadığında 400 * 0,85 = 340 dolar geriye kalır.","{""type"": ""word problem"", ""explanation"": ""Bu soru, gerçek bir hayat senaryosuna dayalı sayısal bilgileri kullanarak problemin çözümünü gerektirir. Bu tür sorularda genellikle çeşitli hesaplamalar yapılarak istenilen sonuca ulaşılır.""}"
"John kapı kapı dolaşan bir satıcı.  Günde 50 evi ziyaret ediyor.  20'si ondan bir şey satın alıyor.  Bir şey satın alanların yarısı 50 dolarlık bir bıçak seti, diğer yarısı ise 150 dolarlık bir bıçak seti alıyor.  Haftada 5 gün çalıştığında haftada ne kadar satış yapar?","John'un günlük satış miktarını hesaplayalım:

- 20 müşteri bir şey satın alır.
- Bu 20 müşterinin yarısı (10 kişi) 50 dolarlık set alır, diğer yarısı (10 kişi) 150 dolarlık set alır.

Günlük satış miktarı:
10 müşteri * 50 dolar = 500 dolar
10 müşteri * 150 dolar = 1500 dolar

Toplam günlük satış = 500 dolar + 1500 dolar = 2000 dolar

Haftalık satış miktarını hesaplayalım:
2000 dolar/gün * 5 gün/hafta = 10,000 dolar

John haftada toplam 10,000 dolar satış yapar.","{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu soru, günlük satışları hesaplamayı ve ardından haftalık toplam satışları bulmayı gerektiren bir aritmetik problemidir. İki farklı satılan ürün ve bunların belirli bir yüzdesi verildiği için toplama ve çarpma işlemleri yapılması gerekecek.""}"
