question,answer,question_type
"Samira, liglerindeki en iyi takımlardan birine karşı oynayan bir futbol takımının yardımcı antrenörüdür. Bir kutuda içi su dolu dört düzine su şişesi bulundurmaktadır. Maçın ilk molasında sahadaki 11 oyuncunun her biri Samira'nın kutusundan ikişer şişe su alıyor ve maçın sonunda birer şişe daha alıyor. Samira'nın kutusunda kaç şişe su kalmıştır?","Samira'nın kutusunda başlangıçta 48 şişe su bulunmaktadır (4 düzine şişe). İlk molada sahadaki 11 oyuncunun her biri ikişer şişe su alır, yani toplamda 11 * 2 = 22 şişe su alınır. Maçın sonunda her oyuncu birer şişe daha alır, yani toplamda 11 şişe su daha alınır. İlk molada ve maçın sonunda alınan şişeler toplamı 22 + 11 = 33 şişedir. Başlangıçtaki 48 şişeden 33 şişe çıkarıldığında geriye kalan su şişesi sayısı 48 - 33 = 15'tir. Sonuç olarak, Samira'nın kutusunda 15 su şişesi kalmıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir başlangıç miktarından belirli miktarda tüketilen bir ürünü ve sonunda kalan miktarı hesaplamayı gerektiren bir aritmetik problemidir.""}"
"Bir oyun sırasında, bir beyzbol takımının maçlarına toplam 50 kişi katılmıştır. Seyircilerin sırasıyla yüzde kırkı ve yüzde otuz dördü birinci ve ikinci takımın taraftarlarıdır. Maça katılan kaç kişi takımlardan herhangi birini desteklemiyordu?","Maça katılan toplam kişi sayısı 50'dir. Birinci takımın taraftarları yüzde 40, yani 50 x 0.40 = 20 kişidir. İkinci takımın taraftarları yüzde 34, yani 50 x 0.34 = 17 kişidir.

Her iki takımın taraftarı toplamda 20 + 17 = 37 kişidir.

Bu durumda takımlardan herhangi birini desteklemeyen kişi sayısı 50 - 37 = 13 kişidir.","{""type"": ""yüzde problemi"", ""explanation"": ""Bu soru, toplam bir grubun yüzdelerini vererek ve bu yüzdeleri kullanarak diğer parça hakkında bilgi sormaktadır. Verilen yüzdeleri kullanarak hesaplama yapılmasını gerektirir.""}"
Walter bir fast-food zincirinde haftada 5 gün çalışıyor ve saatte 5 dolar kazanıyor. Çalışan bir öğrenci olduğu için günde sadece 4 saat çalışabiliyor ve haftalık kazancının 3/4'ünü okuluna ayırıyor. Okul için ne kadar ayırıyor?,"Walter haftada 5 gün, günde 4 saat çalışarak toplam 20 saat çalışıyor. Saatlik ücreti 5 dolar olduğuna göre haftalık kazancı 20 saat × 5 dolar/saat = 100 dolar olur. Bu kazancının 3/4'ünü okuluna ayırdığı için, 100 dolar × 3/4 = 75 dolar okul için ayırıyor.","{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu soru, verilen çeşitli miktarlardaki para ve saat bilgileriyle yapılan işlemler sonucunda, ne kadar paranın belirli bir amaca ayrıldığının hesaplanmasını gerektiriyor. Temel aritmetik işlemleri kullanarak haftalık toplam gelir bulunur ve bu gelirin belirli bir oranı hesaplanarak okul için ayrılan miktar bulunur.""}"
"Nigel 45 dolar kazandı ama bir kısmını dağıttı. Annesi ona 80 dolar daha verdi. Şimdi Nigel'ın başlangıçta sahip olduğu miktarın iki katından 10 dolar daha fazla parası varsa, ne kadar para dağıtmıştır?","Nigel 45 dolar kazandı. Bu miktardan bir kısmını dağıttıktan sonra, annesi ona 80 dolar verdi ve Nigel'ın başlangıçta sahip olduğu miktarın iki katından 10 dolar daha fazla parası oldu. Formüle edersek:

Nigel'ın sahip olduğu para = 45 - dağıttığı miktar + 80
Nigel'ın sahip olduğu para = 2 * 45 + 10

Verguliyecek olursak:
45 - x + 80 = 2 * 45 + 10
125 - x = 90 + 10
125 - x = 100
x = 25

Nigel, 25 dolar dağıtmıştır.","{""type"": ""Alışveriş ve cebirsel problem"", ""explanation"": ""Bu soru, verilen para miktarları arasında matematiksel cebir kullanarak ilişkiler kurmayı ve eksik bilginin bulunmasını gerektirir. Kapsanan olaylar arasında kazanılan, dağıtılan ve eklenen para miktarları bulunmaktadır ve bu ilişkiyi çözmek için cebirsel denklemler kullanılması gerekmektedir.""}"
"Donna bir parti için yemek hazırlıyor. 20 sandviç yapıyor, sonra bunları ikiye bölüyor, sonra tekrar ikiye bölüyor. Daha sonra herkese 8 porsiyon veriyor. Kaç kişiyi doyurabilir?","Donna, 20 sandviçi önce ikiye, sonra tekrar ikiye böldüğünde, her sandviç 4 parçaya bölünmüş olur. Bu durumda toplamda 20 * 4 = 80 parça sandviç elde eder. Eğer herkese 8 porsiyon veriyorsa, 80 / 8 = 10 kişi doyurabilir.","{""type"": ""problem_solving"", ""explanation"": ""Bu soru, verilen adımları takip ederek belirli bir sonuca ulaşmayı gerektiren bir problem çözme sorusudur. Verilen bilgiler ve adımlar doğrultusunda, toplamda kaç porsiyon olduğunu bulup bu porsiyonların kaç kişiye yeteceğini hesaplamamız gerekiyor.""}"
Michael temizlenmek için haftada iki kez banyo yapıyor ve haftada bir kez duş alıyor. Yaklaşık bir yıl olan 52 hafta içinde toplam kaç kez temizlenir?,"Michael haftada 2 kez banyo yapıyor ve 1 kez duş alıyor, yani haftada toplam 3 kez temizleniyor. 52 hafta boyunca ise 52 ile 3'ü çarparak bulabiliriz.

52 hafta * 3 temizlenme = 156

Dolayısıyla, Michael bir yıl içinde toplam 156 kez temizlenir.","{""type"": ""aritmetik problemi"", ""explanation"": ""Bu soru, verilen sayısal bilgileri kullanarak toplam temizlik sayısını hesaplamayı gerektirir. Yani, haftada kaç kez temizlendiğini bulup bunu yılın haftası ile çarpmaktır. Dolayısıyla bir aritmetik işlem problemi olarak sınıflandırılır.""}"
John 3 oyunda sahne alıyor.  Her oyunun 5 perdesi var.  Her perde için 2 peruk takıyor.  Oyunlardan birini bırakıyor ve o oyundaki tüm perukları 4 dolara satıyor. Ne kadar para harcadı?,"John, her oyunda sahne aldığına göre 3 oyunda toplam 3 x 5 = 15 perde vardır. Her perde için 2 peruk takıyorsa, toplamda 15 x 2 = 30 peruk kullanır. Bir oyunu bırakıp tüm perukları 4 dolara sattığında, o oyundaki perdelerde kullandığı peruk miktarını hesaplamamız gerekir: 5 perde x 2 peruk = 10 peruk. Bu durumda 10 peruk x 4 dolar = 40 dolar elde eder.

John'un başta aldığı tüm peruklar için harcadığı toplam miktar hakkında soru bilgi vermediği için, harcadığı toplam parayı belirleyemeyiz. Bilinen sadece sattığı peruklardan 40 dolar elde ettiğidir.","{""type"": ""problem solving"", ""explanation"": ""Bu bir problem çözme sorusudur çünkü problemde matematiksel hesaplamalar yaparak John'un bir oyundan ayrıldığında ve tüm peruklarını sattığında ne kadar para harcadığını bulmamız gerekiyor.""}"
"Mason, Sydney'den üç kat daha gençtir ve Sydney, Mason'ın babasından altı yaş daha gençtir. Mason 20 yaşındaysa, babası kaç yaşındadır?","Mason 20 yaşındadır. Bu durumda Sydney, Mason'un üç katı yaşında olup 60 yaşındadır (20 x 3 = 60). Sydney, Mason'un babasından 6 yaş daha küçükse, Mason'un babası 66 yaşındadır (60 + 6 = 66).","{""type"": ""age-related word problem"", ""explanation"": ""Bu soru, yaş farkları ve oranlarıyla ilgili bir problem içerir. Mason, Sydney ve Mason'ın babasının yaşları arasındaki ilişkiler verilmiş ve bu ilişkiler kullanılarak babasının yaşı hesaplanmalıdır.""}"
"Bill boks takımına seçilmeden önce ağırlık çalışması yapıyor. İki adet 2 galonluk testi alıyor ve bunları %70 oranında kumla dolduruyor. Kumun yoğunluğu 5 pound/galon ise, Bill'in doğaçlama ağırlıkları kaç pound ağırlığındadır?","İki adet 2 galonluk testinin her biri %70 oranında kumla doldurulduğunda, toplam kum hacmi hesaplanır:

2 galon x 2 test = 4 galon kum kapasitesi
%70 doluluk oranı uygulandığında: 4 galon x 0.70 = 2.8 galon kum

Kumun yoğunluğu 5 pound/galon olduğuna göre:
2.8 galon x 5 pound/galon = 14 pound

Dolayısıyla, Bill'in doğaçlama ağırlıkları toplamda 14 pound'dur.","{""type"": ""probleme dayalı"", ""explanation"": ""Bu soru, verilen verileri kullanarak toplam ağırlığı hesaplamayı gerektiren bir matematik problemidir. Testi hacmi, doluluk oranı ve kumun yoğunluğu gibi çeşitli veriler arasında işlem yapılmasını gerektirir.""}"
"Quincy faizsiz 5 yıllık kredi kullanarak bir araba satın aldı.  Peşinat olarak 5.000,00 dolar yatırdı ve aylık ödemesi 250,00 dolar oldu.  Arabanın fiyatı nedir?",Arabanın fiyatı 5.000 $ peşinat + (5 yıl * 12 ay/yıl * 250 $/ay) = 5.000 $ + 15.000 $ = 20.000 $'dır.,"{""type"": ""word problem (algebra)"", ""explanation"": ""Bu soru, birisinin faizsiz bir kredi ile araba satın almasını ve yaptığı ödemeleri içeriyor. Sorunun amacı, peşinat ve aylık ödemeler üzerinden arabanın toplam fiyatını hesaplamak. En iyi şekilde cebirsel hesaplamalarla çözülebilecek bir kelime problemidir.""}"
"Marites'in internet hızı saniyede 10 megabit ve aylık internet faturası 20 dolar. Marites hizmetini yükseltmeyi planlıyor ve 20 Mbps ile 30 Mbps arasında seçim yapıyor. Eğer 30 Mbps'nin fiyatı şu anki aylık faturasının iki katıysa ve 20 Mbps'nin fiyatı şu anki aylık faturasından 10 dolar daha fazlaysa, 30 Mbps yerine 20 Mbps'yi seçerse yılda ne kadar tasarruf eder?","Marites'in şu anki aylık internet faturası 20 dolardır. Buna göre:

- 20 Mbps hızı için aylık fatura: 20 + 10 = 30 dolar
- 30 Mbps hızı için aylık fatura: 20 * 2 = 40 dolar

Eğer 30 Mbps yerine 20 Mbps'yi seçerse, aylık tasarrufu:
40 - 30 = 10 dolar

Yıllık tasarruf:
10 * 12 = 120 dolar

Marites, 30 Mbps yerine 20 Mbps'yi seçerse yılda 120 dolar tasarruf eder.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen şartlar ve fiyatlar arasında karşılaştırma yaparak Marites'in iki seçenek arasından daha ekonomik olanını nasıl seçeceğini belirlemesini gerektirir. Bu tür soru, belirli bilgiler kullanarak hesaplama yapılmasını ve karar verilmesini içerdiği için problem çözme kategorisine girer.""}"
Tony zor kalem ve kağıt bulmacalarını çözmeye bayılırdı.  Sadece 10 dakika süren bir ısınma bulmacası çözdü ve ardından her biri 3 kat daha uzun süren 2 bulmaca çözdü.  Bulmaca çözmek için ne kadar zaman harcadı?,"Toplamda 40 dakika harcadı. İlk bulmaca 10 dakika sürdü, diğer iki bulmaca ise her biri 30 dakika sürdü (2 bulmaca x 30 dakika). 10 + 30 + 30 = 70 dakika.","{""type"": ""Problem Solving"", ""explanation"": ""Bu, bir zaman problemini çözmeyi gerektiren bir matematik sorusu. Verilen sürelerle hesaplamalar yaparak toplam zamanı bulmayı gerektirir.""}"
"Jordan bir hokey kalecisi. Bir maçın ilk periyodunda dört şutu engelledi. İkinci periyotta, iki kat daha fazla şut engelledi. Üçüncü periyotta, ikinci periyottan üç daha az şut engelledi. Dördüncü periyottan sonra oyun sona erdiğinde, toplam 21 şutu bloklamıştı. Jordan dördüncü periyotta kaç tane blok yaptı?",Jordan dördüncü periyotta üç şut engelledi.,"{""type"": ""dilsel problem"", ""explanation"": ""Bu soru bir hikaye barındırıyor ve verilen ipuçlarını kullanarak bir denklem veya hesaplama yapmanızı gerektiriyor. Verilen senaryoyu takip ederek, her periyottaki şut sayısını bulup toplamdan çıkarmanızla dördüncü periyot için çözüm elde ediliyor.""}"
Thomas altı yıldır her ay bankada 40 dolar biriktiriyor. Arkadaşı Joseph ise her ay 2/5 kat daha az para biriktiriyor. Tasarruf hesaplarında toplam ne kadar paraları var?,"Thomas her ay 40 dolar biriktiriyorsa, altı yıl boyunca biriktirdiği toplam para:
6 yıl * 12 ay/yıl * 40 dolar/ay = 2880 dolar.

Joseph her ay 40 doların 2/5'i kadar daha az para biriktiriyor, yani:
40 dolar * (1 - 2/5) = 40 dolar * 3/5 = 24 dolar.

Joseph altı yıl boyunca her ay 24 dolar biriktiriyorsa, toplamda biriktirdiği para:
6 yıl * 12 ay/yıl * 24 dolar/ay = 1728 dolar.

Toplamda ikisi birlikte:
2880 dolar + 1728 dolar = 4608 dolar biriktirmişlerdir.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, iki kişinin tasarruf hesaplarındaki toplam parasını bulmaya yönelik matematiksel bir problemdir. Verilen yıllık süre ve aylık birikim oranları kullanılarak hesaplamalar yapılması gerekmektedir, bu nedenle problem çözme becerileri kullanılır.""}"
Carson'ın çimleri biçmesi ve çiçek ekmesi gerekiyor. Carson'ın tüm bahçeyi kapsayacak şekilde 40 sıra biçmesi gerekiyor ve bir sırayı biçmesi 2 dakika sürüyor. Ayrıca her biri 7 çiçekten oluşan 8 sıra çiçek dikmesi gerekiyor ve her bir çiçeği dikmesi yarım dakika sürüyor. Carson bahçeyle uğraşmak için kaç dakika harcayacak?,"Carson'ın çimleri biçmesi toplamda 40 sıra x 2 dakika = 80 dakika sürer.

Çiçek dikmesi için, her biri 7 çiçekten oluşan 8 sıra çiçek var. Bu toplam 8 x 7 = 56 çiçek eder. Her çiçeği dikmek yarım dakika sürdüğünden, toplamda 56 x 0.5 dakika = 28 dakika sürer.

Toplamda, Carson bahçeyle uğraşmak için 80 dakika + 28 dakika = 108 dakika harcayacak.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, temel aritmetik işlemler kullanılarak çözülmesi gereken bir problem. Carson'ın belirli sayıda sırayı biçmesi ve çiçek dikmesi ile ilgili verilen süreleri toplamak suretiyle bahçede ne kadar zaman harcayacağını hesaplamamız gerekiyor.""}"
"Bir bakkal dükkanı sahibi olan Lyla, şekerden 10 kg daha ağır olan yeşil fasulyeden 30 kg daha hafif pirinç satın almıştır. Malları dükkana taşırken torbalar düştü ve 1/3 ağırlığındaki pirinç ve 1/5 ağırlığındaki şeker kayboldu. Taze fasulye 60 kg ağırlığında ise, kalan stokun ağırlığı ne kadardır?","Öncelikle taze fasulyenin ağırlığını biliyoruz: 60 kg.

Şekerin ağırlığını hesaplayalım:
Taze fasulyeye göre 10 kg daha hafif, yani:
şeker = 60 kg - 10 kg = 50 kg.

Pirinçin ağırlığını hesaplayalım:
Yeşil fasulyeye göre 30 kg daha ağır, yani:
pirinç = 60 kg + 30 kg = 90 kg.

Kaybolan malzemeleri hesaplayalım:
Şekerin 1/5'i kayboldu:
50 kg * (1/5) = 10 kg kayıp şeker.

Pirinçin 1/3'ü kayboldu:
90 kg * (1/3) = 30 kg kayıp pirinç.

Kalan stok ağırlığını hesaplayalım:
Kalan şeker:
50 kg - 10 kg = 40 kg.

Kalan pirinç:
90 kg - 30 kg = 60 kg.

Kalan stokun toplam ağırlığı:
yeşil fasulye + kalan şeker + kalan pirinç = 60 kg + 40 kg + 60 kg = 160 kg.","{""type"": ""word problem"", ""explanation"": ""Bu soru, olayları kelimelerle anlatan ve genellikle bir hikaye veya senaryo etrafında yapılandırılmış matematik problemleri türüne aittir. Soruda verilen farklı miktar ve oranlar arasında ilişki kurarak bir çözüm bulmak gereklidir.""}"
"Amerikan Pediatri Akademisi, çocuklar için her gün 2 saatten fazla ekran süresi tavsiye etmemektedir. Bayan Merril çocuğu için 2 saatlik ekran süresine uymak istiyor. Sabah 45 dakika boyunca cihazını kullanmış olan çocuğunun bu akşam kaç dakika cihazını kullanmasına izin verecektir?",75 dakika.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen toplam ekran süresinden sabah kullanılan süreyi çıkararak kalan süreyi hesaplamanızı gerektiren bir aritmetik problemdir.""}"
"Jerry Amca bahçesinden olgun domatesler toplamak istiyor. Dün 120 domates hasat edebildi. Bugün, dünden 50 domates daha fazla hasat edebildi. Jerry Amca kaç domates hasat etti?",170 domates.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen iki günün hasat miktarlarını toplayarak toplamda kaç domates hasat edildiğini bulmayı gerektiriyor. Temel toplama işlemi kullanılarak çözülebilecek bir aritmetik problemidir.""}"
"Yerel bir kolej Almanca dersleri vermektedir ve şu anda 8 öğrenci kayıtlıdır. Reklam yoluyla 8 kişi daha ilgilenmeye başladı ancak bunların dörtte biri bir gün içinde bıraktı. 2 kişi daha hayal kırıklığına uğramış ve ayrılmıştır. Sınıf daha sonra kursun aslında ne kadar basit olduğunu göstermek için bir miting düzenledi ve kayıtları halihazırda kayıtlı olan öğrenci sayısının 5 katına çıkardı, ancak 2 kişi program çakışmaları nedeniyle bıraktı. Son bir mitingden sonra 6 kişi daha kaydoldu. Günler geçtikçe sınıfın yarısı okulu bıraktı ve kalan öğrencilerin yarısı da mezun oldu. Hâlâ kaç kişi kayıtlı?","Başlangıçta 8 öğrenci kayıtlıydı. Reklam yoluyla 8 kişi daha ilgi göstermişti, ancak bunların dörtte biri (8 / 4 = 2) bir gün içinde bıraktı. Kalan 6 kişiden 2 kişi daha ayrıldı, dolayısıyla 4 kişi kaldı. Bu 4 kişiyi mevcut 8 öğrenciye eklediğimizde 12 öğrenci olur.

Daha sonra sınıf, kayıtlı öğrenci sayısının 5 katına çıkardı (5 x 12 = 60). Ancak 2 kişi program çakışmaları nedeniyle ayrıldı, yani 58 öğrenci kaldı. Son mitingde 6 kişi daha kaydoldu, dolayısıyla sayı 64'e çıktı.

Son olarak, günler geçtikçe sınıfın yarısı okulu bıraktı (64 / 2 = 32) ve kalan 32 kişinin yarısı da mezun oldu (32 / 2 = 16).

Sonuç olarak, hâlâ kayıtlı 16 kişi var.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, birkaç adımlı bir hesaplama gerektiren ve öğrenci sayılarını dinamik bir şekilde izlemeyi gerektiren bir problem çözme sorusudur. Verilen bilgiler sırasıyla işlenip, her adımda öğrenci kayıt sayısının güncellenmesi gerekir. Hesaplama ve mantık yürütme süreçleri içerdiğinden problem çözme türüne girer.""}"
"Sunny 8 kek pişiriyor. Sonra 2 pastayı hediye eder. Sunny kalan pastaların üzerine mum koymak istiyor. Her pastaya 6 mum koyarsa, toplam kaç mum kullanmış olur?","Sunny başlangıçta 8 pasta pişiriyor. 2 pastayı hediye ettikten sonra 8 - 2 = 6 pasta kalır. Her bir pastaya 6 mum koyarsa, toplamda 6 * 6 = 36 mum kullanır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, Sunny'nin başlangıçta kaç kek pişirdiğini, kaçını hediye ettiğini ve ardından kalanların üzerine mum koyduğunu belirten adımlı bir işlem problemini içeriyor. Temel matematik işlemleri kullanılarak çözülmesi gerekiyor, bu yüzden aritmetik problem türüne girer.""}"
"Öğretmen öğrencileri dört gruba ayırdı. Bir grupta 5 öğrenci, diğerinde 8 öğrenci ve üçüncüsünde 7 öğrenci vardı. Toplam 24 öğrenci varsa, dördüncü grupta kaç öğrenci vardı?",Dördüncü grupta 4 öğrenci vardı.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru toplama ve çıkarma işlemlerini içeren bir problem olup, toplamda verilen öğrenci sayısından belirli grup öğrenci sayılarının çıkarılmasıyla kalan öğrenciyi bulmayı gerektirir.""}"
"Jack çantasında Gerald'dan 13 defter daha fazla olduğunu söyler. Jack 5 defteri Paula'ya ve 6 defteri Mike'a verir. Eğer Gerald'ın 8 defteri varsa, Jack'in kaç defteri kalmıştır?","Başlangıçta, Jack'in Gerald'dan 13 defter fazlası vardır. Gerald'ın 8 defteri olduğu için Jack'in başlangıçta 8 + 13 = 21 defteri vardır.

Jack 5 defteri Paula'ya ve 6 defteri Mike'a verir, dolayısıyla toplamda 5 + 6 = 11 defter vermiş olur.

Jack'in kalan defter sayısı ise 21 - 11 = 10'dur.

Bu durumda, Jack'in 10 defteri kalmıştır.","{""type"": ""probleme dayalı matematik"", ""explanation"": ""Bu soru, problem çözme ve çıkarım yapma yeteneklerini test eden, adım adım hesaplama yaparak sonuca ulaşılması gereken bir problem türüdür. Verilen koşullara ve verilere dayanarak bir çıkarım yapılması gerektiği için probleme dayalı matematik sorusu kategorisine girer.""}"
"Bir sinema şirketi, bir sinema bileti, bir kova patlamış mısır, bir içecek ve bir kutu şekerin 20 dolara satıldığı bir kampanyanın reklamını yapıyor. Normalde bir sinema bileti 8 dolar, bir kova patlamış mısır üç dolar daha ucuz, bir içecek patlamış mısırdan bir dolar daha pahalı ve bir şeker de içeceğin yarısı kadardır. Normalde bilet, patlamış mısır, içecek ve şekerleme alan bir müşteriye bu fırsat kaç dolar kazandırır?","Öncelikle fiyatları belirleyelim:

- Sinema bileti: 8 dolar
- Patlamış mısır: Sinema biletinden 3 dolar daha ucuz, yani 8 - 3 = 5 dolar
- İçecek: Patlamış mısırdan 1 dolar daha pahalı, yani 5 + 1 = 6 dolar
- Şeker: İçeğin yarısı, yani 6 / 2 = 3 dolar

Toplam normale fiyat:
8 (bilet) + 5 (patlamış mısır) + 6 (içecek) + 3 (şeker) = 22 dolar

Kampanya fiyatı: 20 dolar

Fırsat kazancı:
22 - 20 = 2 dolar

Bu kampanya müşteriye 2 dolar kazandırır.","{""type"": ""problemi çözme ve cebir"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak ve cebirsel ifadeler oluşturup çözerek bir hesaplama yapmayı gerektiriyor. Öncelikle her bir ürünün ayrı fiyatını belirlemek için bilgiler kullanılır ve bu fiyatlar toplamının kampanya fiyatından farkı hesaplanarak ne kadar tasarruf edildiği bulunur.""}"
"Diane, kardeşi Will'in iki katı yaşındadır. Will 3 yıl önce 4 yaşındaysa, 5 yıl sonra yaşları toplamı kaç olacaktır?","Will 3 yıl önce 4 yaşındaysa, şu an 7 yaşındadır. Diane ise Will'in iki katı yaşında olduğundan, şu an 14 yaşındadır. 5 yıl sonra Will 12, Diane ise 19 yaşında olacak. Yaşlarının toplamı 12 + 19 = 31 olacaktır.","{""type"": ""problem solving"", ""explanation"": ""Bu, yaşlarla ilgili bir problem çözme sorusudur. Will ve Diane'in geçmişteki ve gelecekteki yaşları üzerinden verilen bilgileri kullanarak bir hesaplama yapmayı gerektirir.""}"
Bir okul toplantısında 300 öğrenci ve 30 öğretmen otururken 25 öğrenci ayakta durmaktadır. Okul toplantısına kaç kişi katılmıştır?,"Okul toplantısına toplam 300 öğrenci, 30 öğretmen ve 25 ayakta duran öğrenci katılmıştır. Bu durumda toplam katılımcı sayısı:

300 öğrenci + 30 öğretmen + 25 ayakta duran öğrenci = 355 kişi

Toplam 355 kişi katılmıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen sayıları toplamak suretiyle toplam katılımcı sayısını bulmamızı isteyen basit bir aritmetik problemidir.""}"
"James tüm gömleklerini ve pantolonlarını tamir etmesi için bir terzi tutar.  10 gömleği ve 12 çift pantolonu vardır.  Bir gömleğin tamiri 1,5 saat, pantolonun tamiri ise iki kat daha uzun sürüyor.  Terzi saat başına 30 dolar ücret alıyor.  Ne kadar tutuyor?","James'in toplam tamir süresi şu şekilde hesaplanır:

Bir gömlek tamiri: 1,5 saat \
10 gömlek tamiri: 10 * 1,5 = 15 saat

Bir pantolon tamiri: 2 * 1,5 = 3 saat \
12 pantolon tamiri: 12 * 3 = 36 saat

Toplam tamir süresi: 15 + 36 = 51 saat

Terzinin ücretlendirildiği toplam tutar: 51 saat * 30 dolar/saat = 1530 dolar","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, belirli bir senaryo üzerinde verilen verileri kullanarak bir maliyet hesaplaması gerektiriyor. Sorunun çözümü, gömlek ve pantolonların tamir sürelerini toplamak ve saatlik ücretle çarparak toplam maliyeti bulmaktan geçiyor. Bu tür sorular problem çözme soruları olarak sınıflandırılır.""}"
"Isabelle bir otelde çalışmaktadır ve otele giren her müşteri için köpük banyosu yapmaktadır. Çiftler için 13 oda ve tek kişilik 14 oda bulunmaktadır. Isabelle'in çalıştırdığı her banyo için 10 ml köpük banyosuna ihtiyacı vardır. Her oda maksimum kapasiteye kadar doldurulursa, Isabelle'in mililitre cinsinden ne kadar köpük banyosuna ihtiyacı vardır?","Çiftler için olan 13 oda, her biri 2 kişi kapasitelidir, bu nedenle toplamda 13 x 2 = 26 kişiye hizmet verecektir. Tek kişilik 14 odada ise toplamda 14 x 1 = 14 kişi kalacaktır. Toplamda 26 + 14 = 40 kişiye hizmet verilecektir. Isabelle'in her kişi için 10 ml köpük banyosuna ihtiyacı olduğu için, toplamda 40 x 10 = 400 ml köpük banyosuna ihtiyaç vardır.","{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu soru, verilen çeşitli oda türleri ve bu odalar için gereken köpük banyosu miktarlarını içeren bir hesaplama problemi sunmaktadır. Toplam köpük banyosu miktarını bulmak için her oda türündeki müşteri sayısını ve her müşteri için gereken miktarı kullanarak basit aritmetik işlem yapılması gerekmektedir.""}"
"Peter ve Andrew sabahları koşmayı severler.  Peter, Andrew'un 2 milinden 3 mil daha fazla koşar.  5 gün sonra, her ikisi de kaç mil koşmuştur?","Diyelim ki Andrew her gün x mil koşuyor.

Peter her gün:
\[ x + 3 \, \text{mil} \]

Her iki kişinin 5 gün içindeki toplam mesafesi:
\[ \text{Andrew: } 5x \, \text{mil} \]
\[ \text{Peter: } 5(x + 3) \, \text{mil} \]

Toplamda:
\[ 5x + 5(x + 3) = 5x + 5x + 15 = 10x + 15 \, \text{mil} \]

Dolayısıyla, 5 gün sonunda her ikisi toplamda \( 10x + 15 \) mil koşmuş olacaktır.","{""type"": ""word problem"", ""explanation"": ""Bu, miktarlarla ilgili bir kelime problemidir. Verilen ifadelerle Peter ve Andrew'un toplamda kaç mil koştuğunu bulmak için aritmetik hesaplamaları kullanmayı gerektirir.""}"
"Elektrik fiyatı %25 arttı.  John'un eski bilgisayarı 800 watt kullanıyordu ve yeni bilgisayarı %50 daha fazla kullanıyor.  Eğer elektriğin eski fiyatı kilovat-saat başına 12 sent ise, bilgisayarının 50 saat çalışması dolar cinsinden ne kadara mal olur?","John'un yeni bilgisayarı %50 daha fazla elektrik kullanıyorsa, yeni bilgisayarının gücü 800 watt * 1.5 = 1200 watt, yani 1.2 kilovat olur.

Elektrik fiyatı %25 arttığı için yeni elektrik fiyatı 12 sent * 1.25 = 15 sent/kilovat-saat olur.

Bilgisayarın 50 saat çalışması durumunda kullanılacak enerji:
1.2 kilovat * 50 saat = 60 kilovat-saat.

Bu enerji miktarının maliyeti ise:
60 kilovat-saat * 15 sent/kilovat-saat = 900 sent = 9 dolar.

Sonuç olarak, John'un bilgisayarının 50 saat çalışması 9 dolara mal olur.","{""type"": ""Hesaplama Problemi"", ""explanation"": ""Bu soru, verilen verilerle hesaplama yaparak sonucu bulmayı gerektiriyor. Elektrik tüketimi, oranlar ve fiyatlar gibi sayısal bilgileri kullanarak önce yeni bilgisayarın ne kadar watt kullandığını, ardından yeni fiyat üzerinden toplam maliyeti hesaplamamız gerekiyor.""}"
Peter'ın partisi için 80 ons sodaya ihtiyacı vardır. 8 oz'luk kutuların her birinin fiyatının 5 $ olduğunu görüyor. İhtiyacı olan tam sayıda kutu satın alırsa sodaya ne kadar harcar?,"Peter, 80 ons sodaya ihtiyacı var ve her kutu 8 ons olduğuna göre, ihtiyaç duyduğu kutu sayısını hesaplayalım:

80 ons / 8 ons/kutu = 10 kutu

Her kutunun fiyatı 5 dolar olduğuna göre, toplam maliyeti bulalım:

10 kutu * 5 dolar/kutu = 50 dolar

Peter sodaya 50 dolar harcar.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen bilgiler doğrultusunda bir problemi çözmeyi gerektirir. Peter'ın toplamda 80 ons sodaya ihtiyacı vardır ve her kutu 8 ons içerdiği için kaç kutu alması gerektiğini hesaplamalıdır. Ardından, kutu başına fiyatı bilindiği için toplam maliyeti belirleyecektir. Bu, uygulamalı matematik problem çözme sorusudur.""}"
