question,answer,question_type
"Jessy geçtiğimiz Cumartesi günü on bir fıkra anlattı, Alan ise yedi fıkra anlattı. Geçtiğimiz Cumartesi günü anlattıkları fıkra sayısını gelecek Cumartesi iki katına çıkarırlarsa, şimdiye kadar birlikte toplam kaç fıkra anlatmış olurlar?","Geçtiğimiz Cumartesi günü Jessy ve Alan toplam 18 fıkra anlattılar (11 + 7). Gelecek Cumartesi aynı sayıyı iki katına çıkarırlarsa, toplamda 36 fıkra (18 x 2) anlatmış olacaklar. Şimdiye kadar anlattıkları 18 fıkra ile gelecek Cumartesi 36 fıkrayı toplarsak, toplamda 54 fıkra (18 + 36) anlatmış olurlar.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru temel aritmetik operasyonları içeren bir problemdir. Jessy ve Alan'ın fıkra sayılarını iki katına çıkarmaları isteniyor ve bu sonuçların toplanması gerekiyor, bu da aritmetik işlemleri içeren bir soru türü olduğunu gösteriyor.""}"
"Ay, Dünya'nın 1/5'i kadar bir yüzey alanına sahiptir. Dünya'nın yüzey alanı 200 dönüm karedir. Ay'daki arazinin değeri Dünya'daki arazinin 6 katıdır. Dünyadaki tüm toprakların toplam değeri 80 milyar dolar ise, aydaki tüm toprakların milyar cinsinden toplam değeri nedir?","Dünya'nın yüzey alanı 200 dönüm kare olduğuna göre, Ay'ın yüzey alanı bunun 1/5'i, yani 40 dönüm karedir. Ay'daki arazinin değeri Dünya'daki arazinin 6 katı olduğundan, Ay'daki arazinin bir dönüm karesi, Dünya'daki bir dönüm karenin 6 katı değerindedir.

Dünya'da 200 dönüm kare yüzey alanı olduğu ve tüm toprakların toplam değeri 80 milyar dolar olduğuna göre, Dünya'da arazi başına değer:
80 milyar dolar / 200 dönüm kare = 0,4 milyar dolar/dönüm kare

Ay'daki arazi değeri ise bunun 6 katı:
0,4 milyar dolar/dönüm kare * 6 = 2,4 milyar dolar/dönüm kare

Ay'ın yüzey alanı 40 dönüm kare olduğuna göre, Ay'daki tüm toprakların toplam değeri:
2,4 milyar dolar/dönüm kare * 40 dönüm kare = 96 milyar dolar

Sonuç olarak, Ay'daki tüm toprakların toplam değeri 96 milyar dolardır.","{""type"": ""word problem"", ""explanation"": ""Bu soru, okuyucunun verilen bilgileri kullanarak matematiksel işlemler yapmasını ve sonuç çıkarmasını gerektirir. İçerisinde oranlar, yüzey alanı ve değer hesapları bulunmaktadır, bu da onun bir sözel problem (word problem) olduğunu gösterir.""}"
"Dikembe okuldaki herkese diş ipi kullanmanın önemini öğretmek istiyor, bu nedenle herkese yetecek kadar diş ipi paketi getirmeyi planlıyor. Sınıfında 20 öğrenci var. Her öğrencinin 1,5 metre diş ipine ihtiyacı var. Mağazada her bir diş ipi paketinin 35 yarda içerdiğini görür. Gerekli olan en az miktarı satın alırsa, ne kadar diş ipi kalır?","Öncelikle, gereken toplam diş ipi miktarını hesaplayalım:
20 öğrenci * 1,5 metre/öğrenci = 30 metre

Daha sonra, 1 pakette toplamda kaç metre olduğunu hesaplayalım:
35 yarda * 0,9144 metre/yarda ≈ 32 metre

Gerekli olan 30 metre diş ipini sağlamak için 1 paket yeterlidir. Bu durumda, bir paket aldığında geriye kalan diş ipi miktarını hesaplayalım:
32 metre - 30 metre = 2 metre

Sonuç olarak, 2 metre diş ipi kalır.","{""type"": ""Problem Solving"", ""explanation"": ""Bu soru, bir probleme mantıklı çözüm adımları uygulamayı gerektirir. Dikembe'nin ne kadar diş ipine ihtiyaç duyduğunu ve mağazadan kaç paket satın alması gerektiğini belirlemeniz gerekiyor. Daha sonra gerekli hesaplamalarla ne kadar diş ipi kalacağını bulmalısınız. Bu işlemler planlama ve sayısal hesaplamaları içerir, bu nedenle problem çözme türünde bir sorudur.""}"
"Jade bir lego kulesi inşa ediyor. Elinde 100 parça var. Her seviye 7 parça genişliğinde olmak zorunda. Sonunda 23 parçası kaldıysa, kulesi kaç seviyedir?",Jade'in kulesi 11 seviyedir.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak basit bir matematik işlemi gerektiren bir aritmetik problemidir. Toplam parçalardan kullanılmayan parçaları çıkarttıktan sonra, kalan parçaların her seviyede kaç parça olduğu bilgisiyle bölünmesiyle çözülür.""}"
"Davonte sanat koleksiyonunun ne kadar yer kapladığını anlamaya çalışıyor. Tablolarını ölçüyor ve üç adet 6 fit'e 6 fit kare tablo, dört adet 2 fit'e 3 fit küçük tablo ve bir adet 10 fit'e 15 fit büyük tablo olduğunu görüyor. Koleksiyonu kaç metre kare yer kaplıyor?","Davonte'nin sanat koleksiyonu aşağıdaki şekilde hesaplanabilir:

1. Üç adet 6 fit × 6 fit kare tablo: 3 × (6 × 6) = 3 × 36 = 108 fit kare
2. Dört adet 2 fit × 3 fit küçük tablo: 4 × (2 × 3) = 4 × 6 = 24 fit kare
3. Bir adet 10 fit × 15 fit büyük tablo: 10 × 15 = 150 fit kare

Toplam alan: 108 + 24 + 150 = 282 fit kare

Metrekareye çevirmek için, bir fit kare yaklaşık 0.0929 metrekare eder:
282 fit kare × 0.0929 metrekare/fit kare ≈ 26.2 metrekare

Koleksiyon yaklaşık olarak 26.2 metrekare yer kaplıyor.","{""type"": ""Alan Hesaplama Problemi"", ""explanation"": ""Bu soru, verilen çeşitli tablo boyutlarının toplam alanını hesaplamayı gerektiren bir alan problemi türündedir. Her tablonun alanını ayrı ayrı hesaplayıp, ardından toplam alanı bulmanız gerekmektedir.""}"
"Pablo'nun annesi, okuduğu her sayfa için ona bir sent ödemeyi kabul eder. Parayı şeker almak için biriktirmeyi planlıyor. Pablo her zaman tam 150 sayfalık kitaplar alır. Kitaplarını okuduktan sonra markete gitti ve 15 dolarlık şeker aldı ve 3 doları kaldı. Pablo kaç kitap okudu?","Pablo, her kitap için 150 sayfa okur ve bu da ona 150 sent (veya 1,5 dolar) kazandırır. 15 dolar değerinde şeker almak için 15/1,5 = 10 kitap okuması gerekir. Elinde kalan 3 doları da eklediğimizde, 3/1,5 = 2 kitap daha okuması gerekir. Sonuç olarak, Pablo toplamda 10 + 2 = 12 kitap okumuş olmalı.","{""type"": ""Word Problem"", ""explanation"": ""Bu soru, bir durumu veya hikayeyi matematiksel bir problemi çözmek için açıkladığı için bir kelime problemi olarak sınıflandırılır. Bu tür sorularda genellikle günlük hayat senaryoları kullanılır ve verilenleri toplayarak ve matematiksel işlemler yaparak bir sonuç bulmanız beklenir.""}"
"Boston'da kışın ilk günü 1,5 metre kar vardı.  Ertesi gün 8 inç daha kar yağdı.  Sonraki 2 gün boyunca karın 2 inçlik kısmı eridi.  Beşinci gün, ilk gün aldıkları kar miktarının 2 katı kadar daha kar aldılar.  Şu anda kaç metre karları var?","Toplam kar miktarını hesaplamak için sırasıyla adımları takip edelim:

1. İlk gün 1,5 metre kar vardı.
2. Ertesi gün 8 inç daha kar yağdı. 8 inç = 0,2032 metre
   ==> 1,5 metre + 0,2032 metre = 1,7032 metre
3. Sonraki 2 gün boyunca toplam 2 inç kar eridi. 2 inç = 0,0508 metre
   ==> 1,7032 metre - 0,0508 metre = 1,6524 metre
4. Beşinci gün, ilk gün aldıkları kar miktarının 2 katı kadar daha kar aldılar.
   ==> 1,5 metre * 2 = 3 metre
   ==> 1,6524 metre + 3 metre = 4,6524 metre

Şu anda Boston'da 4,6524 metre kar var.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, bir dizi matematiksel işlemi gerektiriyor: kar miktarındaki artış ve azalışları toplamanız ve dönüştürmeniz gereklidir. 1,5 metreye 8 inç ekleyip, daha sonra 2 gün boyunca erimiş olan toplam 2 inç'i çıkardıktan ve ardından orijinal kar miktarının 2 katını ekledikten sonra, sonucu metre cinsinden hesaplamanız gerekiyor.""}"
"Bir gölette 3 ördek var ve hepsi suya atılan ekmek parçalarını yiyor. Ördeklerden biri tüm ekmek parçalarının yarısını yer. Diğer ördek ekmeğin sadece 13 parçasını yiyor ve son ördek ise 7 parça ekmek yiyor. Suda 30 parça ekmek kaldığına göre, gölete toplam kaç parça ekmek atılmıştır?",Gölete toplam 100 parça ekmek atılmıştır.,"{""type"": ""problem"", ""explanation"": ""Bu soru toplam ekmek parçalarını bulmak için cebirsel bir problem çözmeyi gerektirir. Bu tür sorular, matematiksel denklem veya denklemler kurarak bilinmeyen bir miktarı belirlemeyi içerir.""}"
Eric resim dersi için 150 renkli kalemi 5 kaba ayırdı. Dersten önce başka bir öğretmen ona 30 kalem daha getirdi. Şimdi beş kap arasında eşit olarak kaç tane dağıtabilir?,"Eric'in başlangıçta 150 kalemi vardı ve bir başka öğretmen ona 30 kalem daha getirdi, yani toplamda 180 kalemi oldu. Bu kalemleri 5 kap arasında eşit olarak dağıtması gerekiyor.

180 kalemi 5 kaba böldüğümüzde, her kapta 36 kalem olur.","{""type"": ""word problem"", ""explanation"": ""Soru, bir durumu ifade eden bir hikaye içermekte ve matematiksel hesaplama gerektiren bir gerçek hayat probleminden oluşmaktadır. Belirli bir sayıdaki kalemin belirli sayıda kaba eşit olarak nasıl bölüneceğini sormakta, bu nedenle kelime problemidir.""}"
Hallie saatte 10 dolara garson olarak çalışmaktadır. Pazartesi günü 7 saat çalışıyor ve 18 dolar bahşiş alıyor. Salı günü 5 saat çalışıyor ve 12 dolar bahşiş alıyor. Çarşamba günü 7 saat çalışıyor ve 20 dolar bahşiş alıyor. Pazartesi gününden Çarşamba gününe kadar toplam ne kadar para kazanmıştır?,"Hallie, Pazartesi 7 saat çalışarak 70 dolar ve 18 dolar bahşiş kazanır; bu 88 dolar eder. Salı günü 5 saat çalışarak 50 dolar ve 12 dolar bahşiş kazanır; bu 62 dolar eder. Çarşamba günü 7 saat çalışarak 70 dolar ve 20 dolar bahşiş kazanır; bu 90 dolar eder. Toplamda 88 + 62 + 90 = 240 dolar kazanmıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir süre boyunca saatlik ücret ve bahşiş eklenerek toplam kazancı hesaplamayı içeren bir aritmetik problemdir. Saatlik çalışma ücretleri ve bahşişler ayrı ayrı toplanır ve ardından toplam kazanç hesaplanır.""}"
Bir öğretmen 13 ve 24 dolarlık bazı okul malzemeleri satın aldı. Geçen yıldan kalan 6 dolarlık bütçesi vardı ve bu yıl için kendisine 50 dolarlık bir bütçe verildi. Okul malzemelerini satın aldıktan sonra bütçesinde ne kadar para kalır?,"Mevcut bütçesi:

6 dolar (geçen yıldan kalan) + 50 dolar (bu yılki bütçe) = 56 dolar

Öğretmenin bütçesinde ne kadar para kaldığını hesaplayabilmek için kaç tane 13 dolarlık ve kaç tane 24 dolarlık okul malzemesi aldığını bilmemiz gerekiyor. Ancak bu bilgi verilmediği için kesin bir sonuç söylemek zor.

Malzeme alımının toplam maliyetini bilmeden, geriye kalan bütçeyi kesin olarak hesaplayamam. Lütfen kaç adet 13 dolarlık ve kaç adet 24 dolarlık malzeme alındığını belirtin.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, toplam para tutarını hesaplamak için toplama, ardından harcamalar çıkarıldıktan sonra kalan bütçeyi bulmak için çıkarma işlemlerini içerir. Dolayısıyla, soru aritmetik işlemleri kullanmayı gerektiren bir matematik problemidir.""}"
Donna pizzasını 12 dilime böldü ve yarısını öğle yemeğinde yedi.  Kalan pizzanın 1/3'ünü akşam yemeğinde yedi.  Donna'nın yarınki öğle yemeği için kaç dilim kaldı?,"Donna pizzasını 12 dilime böldü ve yarısını öğle yemeğinde yedi, yani 6 dilim yedi. Kalan 6 dilimin 1/3'ünü akşam yemeğinde yedi, yani 2 dilim yedi.
Geriye 4 dilim kaldı.
Donna'nın yarınki öğle yemeği için 4 dilim pizza kaldı.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak adım adım bir çözüm bulmayı gerektirir. İlk adımda Donna'nın öğle yemeğinde yediği dilim sayısını hesaplarız, ardından akşam yemeğinde kalan pizzanın 1/3'ünü yedikten sonra geriye kaç dilim kaldığını buluruz. Soruda verilen işlemleri yürütmek ve sonucu bulmak için problem çözme becerilerini kullanırız.""}"
Lois'in 40 kitabı var. Kitaplarının dörtte birini yeğenine veriyor. Kalan kitaplarının üçte birini kütüphaneye bağışlıyor. Sonra kitapçıdan 3 yeni kitap satın alır. Lois'in şu anda kaç kitabı var?,"Lois'in başlangıçta 40 kitabı var. Kitaplarının dörtte birini, yani 40 / 4 = 10 kitabı yeğenine veriyor. Geriye 40 - 10 = 30 kitap kalıyor.

Bu 30 kitabın üçte birini, yani 30 / 3 = 10 kitabı kütüphaneye bağışlıyor. Kalan kitap sayısı 30 - 10 = 20 kitap oluyor.

Daha sonra 3 yeni kitap satın alıyor, yani 20 + 3 = 23 kitabı oluyor.

Şu anda Lois'in 23 kitabı var.","{""type"": ""procedure-based"", ""explanation"": ""Bu soru, belirli adımları takip ederek sonucu bulmamızı gerektiren işlem tabanlı bir problemdir. Verilen adımları sırasıyla uygulayarak Lois'in elindeki kitap sayısını hesaplamamız gerekiyor.""}"
"Sally, izci grubunun bağış toplama etkinliği için kraker kutuları satıyor. Pazar günü Cumartesi gününe göre %50 daha fazla satarsa, iki günde toplam 150 kutu satmış olacak. Cumartesi günü kaç kutu satmıştı?",Cumartesi günü Sally 60 kutu satmıştır.,"{""type"": ""problem solving"", ""explanation"": ""Bu, Sally'nin Cumartesi günü satmış olduğu kraker kutularının sayısını bulmak için matematiksel bir problem çözümünü gerektiren bir sözel problem sorusudur. Problemde verilen yüzde artışını ve toplam kutu sayısını dikkate alarak Cumartesi günü satılan kutu sayısını hesaplamamız gerekiyor.""}"
"Bir sinema matine biletleri için 5 dolar, akşam biletleri için 7 dolar ve açılış gecesi biletleri için 10 dolar almaktadır. Bir kova patlamış mısır 10 dolardır. Cuma günü, bir filmin açılış gecesi gösterimi için 32 matine müşterisi, 40 akşam müşterisi ve 58 müşteri vardı. Müşterilerin yarısı patlamış mısır aldıysa, sinema Cuma gecesi dolar cinsinden ne kadar para kazanmıştır?","Cuma gecesi sinema toplamda şu şekilde para kazanmıştır:

1. Açılış gecesi biletlerinden:

Açılış gecesi bileti geliri: 58 müşteri * 10 dolar = 580 dolar

2. Patlamış mısırdan:

Patlamış mısır geliri: (32 + 40 + 58) müşteri / 2 * 10 dolar = 65 müşteri * 10 dolar = 650 dolar

Sonuç olarak, toplam gelir:

580 dolar (biletlerden) + 650 dolar (patlamış mısırdan) = 1230 dolar

Cuma gecesi sinema toplamda 1230 dolar kazanmıştır.","{""type"": ""aritmetik problemleri"", ""explanation"": ""Bu soru, verilen farklı bilet türlerinin fiyatlarını ve sayısını kullanarak toplam geliri hesaplamayı gerektirir. Ardından, patlamış mısır satışlarını da ekleyerek sinemanın toplam kazancını buluruz. Soruda, belirli bir işlem sırası ve toplam gelirin hesaplanması gerektiği için bu, bir aritmetik problem türüdür.""}"
"Gloria'nın mezuniyet parasında çeyrekliklerin beş katı kadar on sent vardır. Çeyrekliklerin 2/5'ini ileride kullanmak üzere bir kenara koymaya karar verir. Eğer 350 on senti varsa, çeyrekliklerin 2/5'ini kenara koyduktan sonra sahip olduğu çeyreklik ve on sentlerin toplam sayısını hesaplayın?","Öncelikle Gloria'nın kaç çeyreklik ve on senti olduğunu bulalım.

On sentlerin sayısı verildiği gibi 350’dir. Çeyrekliklerin sayısının beş katı kadar on sent olduğuna göre, çeyreklik sayısını \( x \) olarak ifade edersek:
\[ 5x = 350 \]
Bu durumda:
\[ x = 70 \]

Gloria'nın 70 çeyreklik parası olduğunu bulduk. Çeyrekliklerin 2/5’ini bir kenara koymayı planladığına göre, bu çeyrekliklerin miktarı:
\[ \frac{2}{5} \times 70 = 28 \]

Geriye kalan çeyrekliklerin miktarı:
\[ 70 - 28 = 42 \]

Toplam paralarının sayısını bulmak için geri kalan çeyreklikler ve on sentlerin toplamını hesaplayalım:
\[ 42 + 350 = 392 \]

Gloria, çeyrekliklerin 2/5'ini kenara koyduktan sonra toplam 392 paraya sahiptir.","{""type"": ""Algebra"", ""explanation"": ""Bu soru, cebirsel bir denklem kurmayı ve verilen koşulları kullanarak bu denklemleri çözmeyi gerektirdiği için bir cebir problemidir. Çeyreklik sayısı hakkında bir denklem kurmanız ve ardından bu bilgiyi çözmek için kullanmanız gerekir. Bu tür problemler cebir kategorisine girer çünkü bilinmeyenleri denklemlerle çözmelisiniz.""}"
"Emma ve Briana bir işe bir miktar sermaye yatırmışlardır. Emma'nın yatırımının yıllık olarak sermayenin %15'i kadar getiri sağlaması beklenirken, Briana'nınki yıllık %10 getiri sağlamalıdır. Emma 300$ ve Briana 500$ yatırdıysa, 2 yıl sonra yatırım getirileri arasındaki fark ne olacaktır?","2 yıl sonunda Emma'nın yatırımı:

Emma'nın yatırımı: 300$
Yıllık getiri oranı: %15

1. yıl sonu:
300 * 1.15 = 345$

2. yıl sonu:
345 * 1.15 ≈ 396.75$

Briana'nın yatırımı:

Briana'nın yatırımı: 500$
Yıllık getiri oranı: %10

1. yıl sonu:
500 * 1.10 = 550$

2. yıl sonu:
550 * 1.10 = 605$

2 yıl sonunda yatırım getirileri arasındaki fark:

Emma'nın getirisi - Briana'nın getirisi:
396.75$ - 605$ ≈ -208.25$

Yani 2 yıl sonunda Briana'nın getirisi Emma'nınkinden yaklaşık 208.25$ fazladır.","{""type"": ""faiz hesaplama sorusu"", ""explanation"": ""Bu soru, belirlenen yüzdelik oranlarla yatırım getirilerini hesaplamayı ve bu getiriler arasındaki farkı bulmayı gerektirir. Faiz hesaplaması ve yıllık getiri oranlarının kullanımı ile ilgili matematiksel işlemleri içerir.""}"
Jamie'nin babası tatil boyunca 5 kilo almıştır ve pantolonunun dar gelmemesi için bu kiloları vermek istemektedir. Jamie'den aldığı kalorileri takip etmesine yardım etmesini ister. Jamie'nin babası hafif egzersiz yaparak günde 2.500 kalori yağ yakıyor. Yarım kilo vücut yağında 3.500 kalori vardır. Jamie'nin babası hafif egzersiz yapar ve günde 2000 kalori yemeye devam ederse kaç günde 5 kilo yakar?,"Jamie'nin babası günlük olarak 2.500 kalori yakıyor ve 2.000 kalori alıyorsa, günlük 500 kalori açığı olacaktır. Yarım kilo yağda 3.500 kalori olduğuna göre, 5 kilo yakmak için toplamda 35.000 kalori açığına ihtiyaç vardır.

Günlük 500 kalori açığı ile bu 35.000 kaloriyi yakması:

35.000 kalori ÷ 500 kalori/gün = 70 gün

Jamie'nin babası bu hızda 5 kilo vermek için 70 gün boyunca hafif egzersiz yapmalı ve günde 2.000 kalori almalıdır.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, belirli bir işlem dizisini kullanarak bir problemi çözmeyi gerektirir. Kalori hesabı yapılarak ne kadar sürede 5 kilo verileceğinin hesaplanmasına dayanır.""}"
"Hamza'nın elinde 3, 5 ya da 6 litrelik farklı boyutlarda birkaç boş kova var. 5 litrelik kovayı dolduruyor ve doldurabildiği kadarını 3 litrelik kovaya döküyor. Ardından, kalan suyu 6 litrelik kovaya döküyor. Taşırmadan 6 litrelik kovaya litre cinsinden ne kadar daha su koyabilir?",4 litre daha su koyabilir.,"{""type"": ""problem-solving"", ""explanation"": ""Bu soru, belirli bir senaryoda hangi adımların veya işlemlerin yapılarak sonucu etkileyebileceğini anlamayı gerektiren durumları içerir. Verilen bilgi ve işlemleri takip ederek elde edilebilecek sonuç üzerinde düşünmeyi ve problem çözmeyi içerir.""}"
"Bir portakalın fiyatı ile bir armudun fiyatı arasındaki fark bir muzun fiyatına eşittir. Bir portakal ve bir armudun toplam maliyeti 120 dolar ve bir armut 90 dolar ise, 200 muz ve muzun iki katı kadar portakal almanın toplam fiyatını hesaplayın.","Portakalın fiyatını \( P \), armudun fiyatını \( A \) ve muzun fiyatını \( M \) olarak tanımlayalım.

Verilenlere göre:
1. \( P - A = M \)
2. \( P + A = 120 \)
3. \( A = 90 \)

Öncelikle \( P \)'yi bulalım:
\[ P + 90 = 120 \]
\[ P = 30 \]

Şimdi \( M \)'yi bulalım:
\[ M = P - A \]
\[ M = 30 - 90 \]
\[ M = -60 \]

Bu negatif değer gerçek bir fiyat olmayacağından, soruda hata olabilir veya verilenler yanlış olabilir. Lütfen bilgileri tekrar kontrol edin. ","{""type"": ""Algebra"", ""explanation"": ""Bu soru, cebirsel ifadeler ve bilinmeyenler kullanarak bir problemi çözmeye yönelik bir matematik sorusudur. Portakal, armut ve muzun fiyatları bilinmeyen olarak tanımlanıp denklemler kuruluyor ve sonra istenen miktarların toplam maliyeti hesaplanıyor.""}"
Cumartesi ve Pazar günleri Suzanne ailesi için Fransız tostu yapar.  O ve kocasının her biri 1 tam dilim alır ve kızları da 1 dilimi paylaşır.  Somun başına 12 dilim gelen kalın dilimlenmiş bir ekmek kullanıyor.  52 hafta boyunca Fransız tostu yapmak için kaç somun ekmeğe ihtiyacı olacaktır?,"Suzanne her hafta 3 dilim ekmek kullanıyor (2 dilim kendisi ve kocası için, 1 dilimi de kızları paylaşıyor). 52 hafta boyunca bu miktar:

52 hafta * 3 dilim/hafta = 156 dilim

Bir somunda 12 dilim ekmek olduğuna göre:

156 dilim / 12 dilim/somun = 13 somun

Suzanne'ın 52 hafta boyunca Fransız tostu yapmak için 13 somun ekmeğe ihtiyacı olacaktır.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen bazı bilgileri kullanarak bir problem çözme sürecini gerektiren bir matematik problemidir. Toplam dilim sayısı, kaç hafta boyunca Fransız tostu yapıldığı, ve somundaki dilim sayısı gibi bilgileri kullanarak sonucun hesaplanması istenmektedir.""}"
"Iain'in 200 penisi var. Bozuk paralarından 30 tanesinin kendisinden daha yaşlı olduğunu fark eder. Bu bozuk paralardan kurtulmak isterse ve sonra kalan bozuk paralarının %20'sini atarsa, geriye kaç tane bozuk parası kalır?","İlk olarak, Iain'in 200 bozuk parasından 30 tanesini atar. Geriye 200 - 30 = 170 bozuk para kalır.

Sonra, kalan bu 170 bozuk paranın %20'sini atar:
170'in %20'si = 170 × 0.20 = 34 bozuk para.

34 bozuk parayı da attığında geriye:
170 - 34 = 136 bozuk para kalır.

Sonuç olarak, Iain'in 136 bozuk parası kalır.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, belirli bir miktar paranın belirli bir yüzdesini çıkardıktan sonra geriye kalan miktarı bulmaya yöneliktir. Problemin çözümünde toplama, çıkarma ve yüzde hesaplamaları kullanılır.""}"
Jameson'ın 20 madalyası var. Madalyaların beşi pist için. Yüzme madalyalarının sayısı atletizm madalyalarının iki katı. Madalyaların geri kalanı badminton için. Kaç tane badminton madalyası var?,"Jameson'ın 20 madalyası var. 5 tanesi pist için ve yüzme madalyalarının sayısı atletizm madalyalarının iki katı.

Öncelikle pist ve yüzme madalyalarını çıkaralım:
20 - 5 = 15 madalya yüzme, atletizm ve badminton için kalıyor.

Yüzme madalyaları atletizm madalyalarının iki katı olduğundan denklemi şöyle kurabiliriz:
Atletizm madalyalarının sayısına ""x"" dersek, yüzme madalyalarının sayısı ""2x"" olur.

Bu durumda:
x + 2x = 3x
3x + badminton madalyaları = 15

Yani, atletizm ve yüzme madalyaları toplamı 3x olduğu için:
3x + badminton madalyaları = 15.

Bu denklemde badminton madalyalarının sayısını bulabilmek için atletizm ve yüzme madalyalarının sayısını bilmemiz gerekir. Ancak bu bilgileri doğrudan vermeden sadece badminton madalyalarını hesaplaman gerekli.

Eğer yüzme madalyalarının sayısını çıkartırsak:
3x = 15
x = 5

Atletizm madalyaları = 5
Yüzme madalyaları = 2 * 5 = 10

Toplam madalya sayısı: 5 (pist) + 5 (atletizm) + 10 (yüzme) = 20

Badminton madalyaları hesaplaması:
20 - (5 + 5 + 10) = 20 - 20 = 0

Sonuç: 0 tane badminton madalyası var.","{""type"": ""eşitlik ve problem çözme"", ""explanation"": ""Bu soru, toplam madalya sayısı, pist madalyaları, yüzme ve atletizm madalyalarına bağlı eşitliklerin kurularak çözülmesine dayanır. Verilen bilgilere göre matematiksel ifade ve denklemler kurmamız gerekmektedir. Dolayısıyla bu soru eşitlik kurma ve problem çözme türündedir.""}"
"Dan el sanatları fuarında satmak üzere serigrafi tişört basmayı öğrenirken, ilk bir saat boyunca her 12 dakikada bir tişört yapar. İkinci saatte ise her 6 dakikada bir tişört yapıyor. Bu iki saat boyunca kaç tişört yapmıştır?","İlk bir saatte her 12 dakikada bir tişört yapıyorsa, bir saatte 5 tişört yapar (60 dakika / 12 dakika = 5 tişört).

İkinci bir saatte her 6 dakikada bir tişört yapıyorsa, bir saatte 10 tişört yapar (60 dakika / 6 dakika = 10 tişört).

Toplamda iki saat boyunca 15 tişört yapmıştır (5 + 10 = 15).","{""type"": ""aritmetik"", ""explanation"": ""Bu soru, dakika cinsinden zaman ve orantı hesaplamalarını içeren bir toplam problemi olup, belirli bir süre boyunca belirli bir faaliyetin toplam çıktısını hesaplamayı gerektirir. İlk saatte her 12 dakikada bir tişört ve ikinci saatte her 6 dakikada bir tişört yaparak, toplamda kaç tişört yapıldığını buluruz. Bu, basit bir aritmetik hesaplamayı içerir.""}"
"Bir ortaokulda öğrencilerin %20'si bando takımında yer almaktadır. Bando takımında 168 öğrenci varsa, ortaokula kaç öğrenci gitmektedir?","Ortaokulda toplam öğrenci sayısını bulmak için bando takımındaki öğrenci sayısını yüzdeye böleriz.

Bando takımındaki öğrenciler toplam öğrencilerin %20'sini oluşturuyorsa:
168 öğrenci = %20

Toplam öğrenci sayısını bulmak için:
168 / 0.20 = 840

Ortaokulda toplam 840 öğrenci bulunmaktadır.","{""type"": ""oran-orantı"", ""explanation"": ""Bu soru, toplam nüfusun belirli bir yüzdesine ilişkin verilere dayalı olarak, tamamının sayısının nasıl hesaplanacağını gerektiren bir oran-orantı problemidir.""}"
"Nina'nın Ruby'den dört kat daha fazla matematik ödevi ve sekiz kat daha fazla okuma ödevi var. Ruby'nin altı matematik ödevi ve iki okuma ödevi varsa, Nina'nın toplam ne kadar ödevi vardır?","Nina'nın matematik ödevi:
4 * 6 = 24

Nina'nın okuma ödevi:
8 * 2 = 16

Toplam ödevi:
24 + 16 = 40

Nina'nın toplam 40 ödevi vardır.","{""type"": ""Arithmetic"", ""explanation"": ""Bu soru, verilen değerlere göre matematiksel işlemler yaparak bilinmeyen bir toplamı bulmayı gerektiriyor. Ruby'nin ödev sayılarının üzerinde verilen kat sayılarıyla olan ilişkisini kullanarak Nina'nın toplam ödev sayısını hesaplamak gerekiyor.""}"
"Julie, saat ücreti 5$ olan bir restoranda çalışmaktadır. Günde 8 saat ve haftada 6 gün çalışmaktadır. Bir gün işe gidememiş olsaydı aylık maaşı ne kadar olurdu?","Julie'nin saatlik ücreti 5$, günde 8 saat çalışıyor ve haftada 6 gün çalışıyor.

Bu durumda, Julie'nin haftalık çalışma süresi:
8 saat/gün * 6 gün/hafta = 48 saat/hafta

Julie’nin haftalık maaşı:
48 saat * 5$/saat = 240$

Bir ayda genellikle 4 hafta vardır, dolayısıyla Julie'nin aylık maaşı:
240$ * 4 hafta = 960$

Eğer bir gün işe gitmemiş olsaydı, bu, 8 saat daha az çalışmış olacağı anlamına gelir. Bunun maaşına etkisi:
8 saat * 5$/saat = 40$

Bu durumda, Julie’nin yeni aylık maaşı:
960$ - 40$ = 920$

Julie'nin bir gün işe gidememesi durumunda aylık maaşı 920$ olur.","{""type"": ""arithmetic"", ""explanation"": ""Bu soru, Julie'nin eksik çalıştığı bir günün aylık maaşını nasıl etkilediğini hesaplamayı gerektiriyor. Maaş hesaplaması yaparak bir miktar belirlememiz gerekiyor, bu yüzden aritmetik bir matematik sorusudur.""}"
