question,answer,question_type
"Dört yıl sonra Suzy, Mary'nin iki katı yaşında olacak. Suzy şimdi 20 yaşındaysa, Mary kaç yaşındadır?",Mary şu anda 6 yaşında.,"{""type"": ""Algebra"", ""explanation"": ""Bu soru, Suzy'nin ve Mary'nin gelecek yaşlarını belirlemek için cebirsel ifadeler kullanmayı gerektirir. Suzy'nin gelecekteki yaşının Mary'nin gelecekteki yaşının iki katı olacağı bilgisi ile çalışarak denklemler kurmamız gerekmektedir.""}"
Wanda'nın 62 boya kalemi var. Dina'nın 28 ve Jacob'ın Dina'dan iki tane daha az boya kalemi var. Toplam kaç boya kalemleri var?,"Wanda'nın 62, Dina'nın 28 ve Jacob'ın Dina'dan 2 az yani 26 boya kalemi var. Hepsinin toplam boya kalemi sayısı:

62 + 28 + 26 = 116

Toplamda 116 boya kalemleri var.","{""type"": ""proble çözme"", ""explanation"": ""Bu soru, bireylerin sahip olduğu belirli sayıda nesnenin toplam sayısının hesaplanmasını gerektiren, aritmetik bir problem çözme sorusudur.""}"
"Okul müdürü, her birinci sınıfta eşit sayıda kız ve erkek öğrenci olmasını istemiştir. 4 sınıf vardır. 56 erkek ve 44 kız öğrenci var. Her sınıfta toplam kaç öğrenci vardır?",Her sınıfta toplam 25 öğrenci vardır.,"{""type"": ""aritmetik"", ""explanation"": ""Bu soru bir aritmetik problemidir çünkü verilen kız ve erkek öğrenci sayıları ile her sınıfta kaçar öğrenci olacağını bulmak için işlemler yapmamız gerekmektedir. Eşit sayıda kız ve erkek öğrenci dağılımı sağlanarak toplam öğrenci sayısı belirlenmelidir.""}"
"Bir parkta yan yana iki gölet vardır. A göletinde B göletinin iki katı kurbağa vardır. A göletinde 32 kurbağa varsa, her iki gölette toplam kaç kurbağa vardır?","A göletinde 32 kurbağa vardır ve bu sayı B göletindeki kurbağa sayısının iki katıdır. B göletindeki kurbağa sayısını bulalım:

A göleti = 2B göleti
32 = 2B
B = 16

Her iki gölette toplam kurbağa sayısı:
A + B = 32 + 16 = 48

Toplam 48 kurbağa vardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen eşitlikler ve bilinen değerler kullanılarak toplam miktarın hesaplanmasını gerektiren bir aritmetik problemidir.""}"
Lana'nın dosyasında 8 boş sayfa kalmıştı ama bir sonraki ders için daha fazlasına ihtiyacı olacağını biliyordu. Duane kendi dosyasındaki 42 sayfanın yarısını çıkardı ve ona verdi. Duane'inkileri de ekledikten sonra Lana'nın dosyasında kaç sayfa kalır?,"Lana'ya eklenen sayfa sayısı: 42 / 2 = 21 sayfa
Başlangıçtaki sayfa sayısı: 8
Toplam sayfa sayısı: 8 + 21 = 29 sayfa

Lana'nın dosyasında 29 sayfa kalır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, bir kişinin dosyasındaki sayfa sayısının hesaplanması ile ilgilidir. Basit toplama ve çıkarma işlemleri içerdiği için bir aritmetik problem olarak sınıflandırılır.""}"
"Thomas tahta bloklardan 4 yığın yaptı. İlk yığının boyu 7 bloktu. İkinci yığın ilkinden 3 blok daha yüksekti. Üçüncü yığın ikinci yığından 6 blok daha kısaydı ve dördüncü yığın üçüncü yığından 10 blok daha uzundu. Eğer beşinci yığında ikinci yığının iki katı blok varsa, Thomas toplamda kaç blok kullanmıştır?","Thomas'ın her yığındaki blok sayısını bulalım:

1. yığın: 7 blok
2. yığın: 7 + 3 = 10 blok
3. yığın: 10 - 6 = 4 blok
4. yığın: 4 + 10 = 14 blok
5. yığın: 10 * 2 = 20 blok

Bu yığınlardaki blokların toplam sayısı:
7 + 10 + 4 + 14 + 20 = 55 blok

Thomas toplamda 55 tahta blok kullanmıştır.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen yığındaki blok miktarlarını analiz ederek toplam blok sayısını hesaplamayı içerir. Bu tür problemi çözmek için ardışık matematiksel adımlar atmamız gerekir. Verilenleri kullanarak belirsiz miktarları belirledikten sonra toplam miktarı hesaplarız.""}"
"Alexa ve Emily ön bahçede bir limonata standı açarlar. Limonlar için 10 dolar, şeker için 5 dolar ve bardaklar için 3 dolar harcadılar.  Limonatanın fincanı 4 dolar.  Toplam 21 bardak sattılar.  Alexa ve Emily masrafları ödedikten sonra ne kadar kâr ettiler?","Masraflar:
- Limonlar: 10 dolar
- Şeker: 5 dolar
- Bardaklar: 3 dolar
Toplam masraf = 10 + 5 + 3 = 18 dolar

Gelir:
- 21 bardak x 4 dolar/bardak = 84 dolar

Kâr:
- Gelir - Masraflar = 84 - 18 = 66 dolar

Alexa ve Emily masrafları ödedikten sonra 66 dolar kâr ettiler.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen maliyetler ve satış fiyatı üzerinden toplam masrafların çıkarılması sonucunda elde edilen karı hesaplamamızı istenen bir problem çözme sorusudur. İşlem gerektirir, çünkü toplam gelir ve toplam masraf arasındaki farkın bulunması gerekir.""}"
"TreQuan nehre taş atıyor ve taş ne kadar büyükse sıçramanın da o kadar geniş olduğunu fark ediyor. Çakıl taşları 1/4 metre genişliğinde bir sıçrama yapıyor. Kayalar 1/2 metre genişliğinde bir sıçrama yaratırken, kayalar 2 metre genişliğinde bir sıçrama yaratıyor. Eğer 6 çakıl taşı, 3 kaya ve 2 kaya fırlatırsa, yaptığı sıçramaların toplam genişliği nedir?","TreQuan'ın yaptığı sıçramaların toplam genişliği, her tür taşın sıçramalarını toplamakla bulunabilir.

- 6 çakıl taşı: Her biri 1/4 metre sıçrama yapar.
  6 * (1/4) = 6/4 = 1.5 metre

- 3 kaya: Her biri 1/2 metre sıçrama yapar.
  3 * (1/2) = 3/2 = 1.5 metre

- 2 büyük kaya: Her biri 2 metre sıçrama yapar.
  2 * 2 = 4 metre

Toplam sıçrama genişliği:
1.5 metre + 1.5 metre + 4 metre = 7 metre

Sonuç olarak, TreQuan'ın yaptığı sıçramaların toplam genişliği 7 metredir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen birimler üzerinden toplama işlemi yapılmasını gerektiren bir matematik problemidir. Farklı taş tiplerinin sıçrama genişliklerinin hesaplanıp, toplamda ne kadar geniş bir sıçrama yaratacağını bulmak için sayılarla çalışma gerektirir.""}"
"Jaguar Jean, bir insanın parmak izi kadar benzersiz, gül şeklinde birçok benekten oluşan güzel bir kürke sahiptir.  Beneklerinin yarısı gövdesinin üst kısmında, beneklerinin üçte biri sırtında ve arka kısmında, kalan benekler ise yanlarında yer almaktadır.  Eğer Jean'ın üst gövdesinde 30 benek varsa, yanlarında kaç benek vardır?","Jean'ın üst gövdesinde 30 benek varsa, bu sayının yarısıdır. Yani toplam benek sayısı \( 30 \times 2 = 60 \) adettir.

Sırtında ve arka kısmında bulunan benekler bu toplamın üçte biridir, yani \( \frac{60}{3} = 20 \) adettir.

Yanlarında kalan benekler ise toplam benek sayısından üst gövde ve sırt/arka kısmındaki beneklerin çıkartılmasıyla bulunur:

\[ 60 - 30 - 20 = 10 \]

Bu durumda Jean'ın yanlarında 10 benek vardır.","{""type"": ""word problem"", ""explanation"": ""Bu bir kelime problemdir çünkü verilen koşullar doğrultusunda bir matematiksel denklem oluşturarak çözülmesi gereken bir hikaye içermektedir. Problemin içinde benek sayısının dağılımı hakkında oranlar verilmiş ve bu oranlar yardımıyla toplam benek sayısı bulunarak yanlardaki benek sayısı hesaplanmalıdır.""}"
"Nedy Pazartesi'den Perşembe'ye kadar 8 paket kraker yiyebilir. Eğer Nedy Cuma günü bunun iki katını yediyse, toplamda kaç kraker yemiştir?","Nedy Pazartesi'den Perşembe'ye kadar 8 paket kraker yemiş. Cuma günü ise bunun iki katını, yani 8 * 2 = 16 paket kraker yemiştir. Toplamda, 8 + 16 = 24 paket kraker yemiştir.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, Nedy'nin belirli bir zaman diliminde yediği paket kraker sayısını hesaplamamızı gerektiren bir matematik problemdir. Burada dört günlük dönemde yediği kraker sayısına Cuma günü yediği kraker sayısını ekleyerek toplam kraker sayısını bulmamız isteniyor. Bu yüzden bu bir aritmetik problemdir.""}"
John'un arabası 30 mpg yakıyor.  Haftada 5 gün işe her yönden 20 mil gidiyor.  Ayrıca haftada 40 mil daha boş zamanlarında seyahat ediyor. Haftada kaç galon benzin kullanıyor?,"John haftada toplam 240 mil yol kat ediyor (işe gidip gelmek için 20 mil x 2 yön x 5 gün + boş zaman seyahati için 40 mil). Arabasının yakıt tüketimi 30 mil/galon olduğuna göre, haftada 240 mil / 30 mpg = 8 galon benzin kullanıyor.","{""type"": ""Word problem"", ""explanation"": ""Bu soru, matematiksel bir problem içeriyor ve gerçek dünya senaryosunu tarif ediyor. John'un işe gidiş geliş mesafesi ve boş zamanlarında seyahat ettiği mesafeyi kullanarak, matematiksel bir hesaplama yaparak haftada ne kadar benzin harcadığını bulmak gerekiyor.""}"
"Jeff bir Cadılar Bayramı kostümü sipariş eder.  10 depozito yatırması ve geri kalanını kostümü teslim aldığında ödemesi gerekiyor.  Kostüm, 250$ olan geçen yılki kostümden %40 daha pahalıdır.  Kostümü teslim alırken dolar cinsinden ne kadar ödemiştir?","Jeff'ın kostümü geçen yılki kostümün %40 daha pahalıdır.

Geçen yılki kostüm fiyatı: 250$
Bu yılki kostüm fiyatı: 250$ + (250$ * 0.40) = 250$ + 100$ = 350$

Jeff 10$ depozito yatırdığı için geri kalan 350$ - 10$ = 340$ ödemesi gerekmektedir.

Kostümü teslim alırken Jeff 340$ ödemiştir.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen veriler ve matematiksel hesaplamalarla bir problemi çözüp, bir sonuca ulaşmak üzerine kurulu. Jeff'in kostüm için ödemesi gereken toplam miktarı hesaplamamız ve ardından depozitoyu çıkararak teslimatta ne kadar ödeyeceğini bulmamız gerekiyor.""}"
"Peggy'nin 6 bebeği vardır.  Büyükannesi Peggy'ye 30 bebekten oluşan kendi koleksiyonunu verir.  Peggy yıl boyunca, doğum günü ve Noel arasında bunun yarısı kadar bebek alır.  Peggy'nin şu anda kaç bebeği var?",Şu anda Peggy'nin 51 bebeği var.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, Peggy'nin sahip olduğu toplam bebek sayısını bulmak için basit toplama ve bölme işlemlerini içeren bir aritmetik problemidir. Verilenlerle mevcut bebeklerin sayısını hesaplamak için matematiksel işlemler yapılmalıdır.""}"
"Nick, Sandra'ya 100 dolar değerinde bir doğum günü hediyesi almak için tüm iş arkadaşlarından katkıda bulunmalarını ister. Patron 15 dolar katkıda bulunmayı kabul ediyor ve Todd da her zaman herkesi geçmek zorunda olduğu için iki katı katkıda bulunmaya gönüllü oluyor. Kalan 5 çalışanın (Nick hariç) her biri eşit miktarda ödeme yaparsa, her biri ne kadar ödeme yapar?",Kalan 5 çalışanın her biri 9 dolar ödeme yapar.,"{""type"": ""Aritmetik"", ""explanation"": ""Bu soru, bir bütçeleme ve paylaştırma problemidir. Çeşitli kişilerin belirli miktarlarda katkıda bulunduğu bir toplam miktarın nasıl paylaştırılacağını hesaplamaya yöneliktir. Todd'un katkısını ve toplamdan çıkarıldıktan sonra geriye kalan miktarın, kalan kişilerin eşit şekilde katkıda bulunması gereken bir miktar olarak hesaplanmasını gerektirir. Bu nedenle aritmetik hesaplama ve paylaştırma işlemi içerir.""}"
Danny'nin 3 şişe sodası vardır. Bir şişenin %90'ını içiyor ve diğer iki şişenin %70'ini arkadaşlarına veriyor. Bir şişenin yüzdesi olarak ifade edildiğinde Danny'nin elinde ne kadar soda kalmıştır?,"Danny, ilk şişenin %90'ını içtikten sonra %10'u kalır. Diğer iki şişenin her birinin %70'ini verince, her birinde %30 kalır. Dolayısıyla:

1. şişe: %10 kalır.
2. şişe: %30 kalır.
3. şişe: %30 kalır.

Bu miktarları topladığımızda, Danny'nin elinde toplamda %10 + %30 + %30 = %70 soda kalmış olur.","{""type"": ""word problem"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak matematiksel bir problemi çözmeyi gerektiriyor. Problemin içinde oranlar ve yüzdelerle ilgili hesaplamalar yapılarak bir sonucu bulunması isteniyor. Bu tür sorular genellikle kelimelerle ifade edilen matematik problemleri olduğundan 'word problem' (kelime problemi) olarak adlandırılır.""}"
Joanie forma girmek için bir spor salonuna yazılmak istiyor. Spor salonunun aylık ücreti 12 dolardır ve 50 dolar peşinatı vardır. İlk 3 yıl için ne kadar ödemesi gerekecek?,"İlk 3 yıl için Joanie'nin spor salonuna ödemesi gereken toplam miktar:

Peşinat: 50 dolar
Aylık ücret: 12 dolar x 36 ay = 432 dolar

Toplam: 50 dolar + 432 dolar = 482 dolar

Joanie'nin ilk 3 yıl için toplam ödemesi gereken tutar 482 dolardır.","{""type"": ""hesaplama problemi"", ""explanation"": ""Bu soru, verilen sabit bir aylık ücret ve peşinat bilgisi ile belirli bir süre için toplam maliyeti hesaplamayı gerektirir. Bu tür sorular tipik olarak temel aritmetik işlemleri içerir ve öğrencinin problemi verilen sayılarla çözmesini bekler.""}"
"James'in yeni bir gözlük alması gerekiyor.  Çerçeveleri 200$, camları ise 500$ tutmaktadır.  Sigorta, camların maliyetinin %80'ini karşılayacak ve çerçeveler için 50$ indirim kuponu var.  Her şeyin maliyeti ne kadar?","James'in yeni gözlüklerinin toplam maliyeti:

Çerçeveler: 200$ - 50$ = 150$
Camlar: 500$ * 0.20 = 100$

Toplam maliyet: 150$ + 100$ = 250$","{""type"": ""word problem"", ""explanation"": ""Soru, verilen finansal indirim ve sigorta bilgileri ile toplam maliyetin hesaplanmasını gerektiren bir gerçek dünya senaryosunu içeriyor. Bu tür problemler çoğunlukla cebirsel işlemlerin kullanılmasını gerektirir.""}"
"İtfaiyeciler olarak Doug, Kai ve Eli hafta boyunca pek çok yangını söndürdüler. Doug hafta boyunca 20 yangın söndürdü ve Kai Doug'dan 3 kat daha fazla yangın söndürdü. Bu arada Eli, Kai'nin söndürebildiği yangın sayısının yarısı kadar yangın söndürdü. Tüm hafta boyunca kaç yangın söndürdüler?","Doug 20 yangın söndürdü. Kai, Doug'dan 3 kat daha fazla yani 60 yangın söndürdü. Eli ise Kai'nin yarısı kadar yani 30 yangın söndürdü. Toplamda 20 + 60 + 30 = 110 yangın söndürdüler.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen sayısal bilgilerle diğer sonuçları hesaplayarak toplam bir değer bulmayı gerektirdiğinden aritmetik problem türündedir. Doug, Kai ve Eli'nin söndürdüğü yangın miktarları üzerinden hesaplama yaparak toplam yangın sayısını bulmayı hedeflemektedir.""}"
Bir parkta 88 köpek var. Köpeklerin 12'si koşuyor. Yarısı oyuncaklarla oynuyor. Dörtte biri havlıyor. Kaç köpek hiçbir şey yapmıyor?,"Parkta 88 köpek var.
- 12'si koşuyor.
- Yarısı oyuncaklarla oynuyor, yani 88 / 2 = 44 köpek.
- Dörtte biri havlıyor, yani 88 / 4 = 22 köpek.

Toplamda aktivite yapan köpek sayısı: 12 (koşuyor) + 44 (oynuyor) + 22 (havlıyor) = 78 köpek.

Hiçbir şey yapmayan köpek sayısı: 88 - 78 = 10 köpek.","{""type"": ""problemi çözme"", ""explanation"": ""Bu soru, bir durumu analiz edip matematiksel işlemler uygulayarak sonuca ulaşmamızı gerektiriyor. Verilen bilgileri toplama, çıkarma ve kesir hesaplamaları üzerinden değerlendirerek kaç köpeğin parkta hiçbir şey yapmadığını bulmamız gerekiyor.""}"
"Arabella bu seansta üç yeni adım öğrenen bir dans öğrencisi. Eğitmeni ilk adımı öğrenmek için otuz dakika harcamasını istiyor. İkinci adımı yarı sürede öğreniyor. Üçüncü adım daha karmaşık, bu yüzden öğrenmesi diğer iki adım kadar uzun sürüyor. Üç adımı öğrenmek için kaç dakika harcadı?","Arabella ilk adımı öğrenmek için 30 dakika harcıyor. İkinci adımsa bu sürenin yarısı, yani 15 dakika sürüyor. Üçüncü adım ise ilk iki adımın toplam süresi kadar, yani 30 + 15 = 45 dakika sürüyor. Toplamda, 30 + 15 + 45 = 90 dakika harcıyor.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen süreleri toplayarak toplam zamanı hesaplamamız gereken bir aritmetik problemidir. Her bir adım için harcanan süre belirtilmiş ve belirtilen sürelerin toplamı istenmektedir.""}"
"Carrie ve annesi okul için yeni kıyafetler almak üzere alışveriş merkezine giderler. Carrie 4 gömlek, 2 pantolon ve 2 ceket satın alır. Her bir gömlek 8$, her bir pantolon 18$ ve her bir ceket 60$ tutmaktadır. Carrie'nin annesi tüm kıyafetlerin toplam maliyetinin yarısını öderse, Carrie kıyafetler için ne kadar öder?","Carrie'nin annesi kıyafetlerin toplam maliyetinin yarısını ödüyorsa, Carrie kıyafetler için 92$ öder.","{""type"": ""aritmetik problemleri"", ""explanation"": ""Bu soru, basit aritmetik işlemleri kullanarak toplam maliyetin hesaplanmasını ve verilen bir koşula göre bu maliyetin nasıl paylaşılacağını anlamayı içerir. Dolayısıyla aritmetik problemleri kategorisine girer.""}"
Harry otobüsle evine gitmektedir. Otobüste 15 dakikadır oturuyor ve yolculuğun geri kalanının 25 dakika daha süreceğini biliyor. Otobüs durağından evine yürümesi otobüs yolculuğunun yarısı kadar zaman alacaktır. Harry toplamda kaç dakika seyahat etmiş olacaktır?,"Harry toplamda 15 dakika otobüste oturmuş, yolculuğun geri kalan kısmı 25 dakika sürecek ve otobüs durağından evine yürümek ise otobüs yolculuğunun yarısı kadar zaman alacak.

Bu durumda otobüs yolculuğu toplam 40 dakika (15 + 25) sürecektir. Yürüme süresi ise bu sürenin yarısı olduğu için 20 dakika olacaktır.

Bu nedenle, Harry toplamda 40 dakika (otobüs) + 20 dakika (yürüme) = 60 dakika seyahat etmiş olacaktır.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen süreler ve oranlar yardımıyla bir kişinin toplam seyahat süresini hesaplamamızı gerektiriyor. Bu tür sorular genellikle problem çözme kategorisine girer, çünkü çözüm için bilgi ve ipuçlarını birleştirip, sonuç çıkarmamız gerekiyor.""}"
"Barbie ve Bruno'nun bahçelerinin bir tarafından diğer tarafına taşımaları gereken 144 hindistan cevizinden oluşan bir yığın var.  Barbie bir seferde 4 hindistan cevizi taşıyabilirken, Bruno bir seferde 8 hindistan cevizi taşıyabilir.  Her seferinde maksimum sayıda hindistan cevizi taşıyarak birlikte yolculuk yaparlarsa, tüm hindistan cevizlerini taşımak için birlikte kaç yolculuk yapmaları gerekir?","Barbie 4 hindistan cevizi, Bruno ise 8 hindistan cevizi taşıyabilir. Birlikte her seferde 12 hindistan cevizi taşırlar. 144 hindistan cevizini taşımak için toplamda 144 / 12 = 12 yolculuk yapmaları gerekmektedir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir miktarda nesneyi (hindistan cevizi) eşit kapasitelerde taşıyabilen iki kişi arasında en etkili şekilde bölerek taşımayı içeren bir aritmetik problemidir. Temel aritmetik işlemleri ve bölme yöntemi kullanılarak çözülebilir. Barbie ve Bruno'nun taşıma kapasitelerine bağlı olarak optimum sayıda turu hesaplamak gerekir.""}"
"Smith's Bakery, Mcgee's Bakery'nin sattığı turta sayısının dört katından 6 fazlasını satmıştır. Mcgee'nin Fırını 16 turta sattıysa, Smith'in Fırını kaç turta satmıştır?",Smith's Bakery 70 turta satmıştır.,"{""type"": ""aritmetik"", ""explanation"": ""Bu soru, Smith's Bakery'nin Mcgee's Bakery'ye göre kaç tane daha fazla turta sattığını bulmayı gerektiriyor. Bu tür sorular, temel aritmetik işlemleri kullanarak çözülür; Mcgee's Bakery'nin satış miktarından hareketle, verilen işlemleri (çarpma ve toplama) yaparak sonucu bulmak gerekir.""}"
"Ellis ailesiyle birlikte bir yolculuğa çıkacaktır. Öncelikle, herkes için kaç şişe su getirmesi gerektiğini bulması gerekiyor. Toplam dört kişi olacaklar: Ellis, annesi, kız kardeşi ve teyzesi. Gidecekleri yere 8 saat boyunca yolda olacaklar ve eve dönmek için 8 saat araba kullanacaklar. Her saat başı her bir kişi 1/2 şişe su içmek isteyecektir. Ellis'in ailesinin toplam kaç şişe suya ihtiyacı olacaktır?","Ellis'in ailesinin toplam 32 şişe suya ihtiyacı olacak.

Hesaplama şöyle yapılır:
1. Bir kişi için toplam yolculuk süresi: 8 saat gidiş + 8 saat dönüş = 16 saat.
2. Her kişi için saat başı su tüketimi: 1/2 şişe.
3. Her kişi için toplam su tüketimi: 16 saat * 1/2 şişe/saat = 8 şişe.
4. Toplam dört kişi olduğuna göre, toplam su tüketimi: 4 kişi * 8 şişe/kişi = 32 şişe.","{""type"": ""word problem"", ""explanation"": ""Bu soru, matematiksel bir senaryo içerir ve problemde, verilen durum bilgilerinin işlenerek sonucu bulmayı sağlar. Kişi başına düşen su miktarı ve yolculuk süresi üzerinden toplam su miktarını hesaplama gerektirir.""}"
"Kendra'nın 4 paket kalemi var. Tony'nin 2 paket kalemi var. Her pakette 3 kalem bulunmaktadır. Kendra ve Tony ikişer kalemi kendilerinde tutmaya ve kalan kalemleri arkadaşlarına birer kalem olarak vermeye karar verirlerse, kaç arkadaşlarına kalem vermiş olurlar?","Kendra ve Tony'nin toplamda 6 paket kalemi var ve her pakette 3 kalem bulunmaktadır. Bu durumda 6 paket x 3 kalem = 18 kalem eder. Kendra ve Tony ikişer kalemi kendilerinde tuttuklarında, 4 kalem kendilerinde kalır. Geriye 18 - 4 = 14 kalem kalır. Her bir arkadaşlarına birer kalem vereceklerine göre, 14 arkadaş kalem almış olur.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen bilgilerle bir durumu analiz etmeyi ve sayısal veriler üzerinden işlem yaparak bir sonuca ulaşmayı gerektirir. Problemin çözümü için önce toplam kalem sayısını hesaplamak, daha sonra Kendra ve Tony'nin kendilerinde kaç kalem tutacaklarını belirlemek ve en son kalan kalem sayısını, arkadaşlarına dağıtılarak kaç arkadaşlarına kalem verebileceklerini bulmak gerekir.""}"
John 3 kutu burrito alır.  Üçte birini arkadaşına veriyor.  Her kutuda 20 burrito vardır.  John 10 gün boyunca günde 3 burrito yiyor.  Kaç tane burritosu kalmıştır?,"John toplamda 3 kutu burrito alır ve her kutuda 20 burrito olduğuna göre, başlangıçta toplam 60 burritosu vardır.

Bunların üçte birini arkadaşına verdiğine göre:
60 / 3 = 20 burrito arkadaşına gider.

Geriye kalan burrito sayısı:
60 - 20 = 40 burrito.

John 10 gün boyunca günde 3 burrito yemektedir:
10 * 3 = 30 burrito John'un yediği miktar.

Sonuçta kaç burritosu kalmıştır:
40 - 30 = 10 burrito.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, belirli bir durumla ilgili matematiksel hesaplama ve düşünmeyi içeren bir problem çözme sorusudur. Soruyu çözmek için miktar hesaplama ve ardından tüketilen miktarı çıkarma işlemi gerektirir.""}"
"Bir ailenin 10 yumurtası varmış ama anne 5 tanesini omlet yapmak için kullanmış. Sonra, 2 tavuk 3'er yumurta yumurtladı. Ailenin şimdi kaç yumurtası var?","Ailenin başlangıçta 10 yumurtası vardı. Anne 5 tanesini omlet yapmak için kullandı, yani 10 - 5 = 5 yumurta kaldı. Sonra, 2 tavuk 3'er yumurta yumurtladı, yani 2 x 3 = 6 yumurta daha ekledi. Toplamda, 5 + 6 = 11 yumurta var.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, temel aritmetik işlemlerini içeren bir problemdir. İlk başta verilen 10 yumurtadan 5 tanesi omlet yapmak için kullanıldığından, sonuç olarak 5 yumurta kalır. Daha sonra, iki tavuk toplamda 6 yumurta yumurtladığı için (2 tavuk * 3 yumurta), toplamda 5 + 6 = 11 yumurta olur. Bu tür sorular, temel matematik işlemlerini kullanarak miktarı bulmayı hedefler.""}"
"Bethany ata binmeyi çok severdi.  Her Pazartesi, Çarşamba ve Cuma günleri okuldan sonra 1 saat ata biniyordu.  Salı ve Perşembe günleri 30 dakika, Cumartesi günleri ise 2 saat ata binebiliyordu.  İki hafta boyunca toplam kaç saat ata bindi?","Bethany'nin iki hafta boyunca ata bindiği toplam saatleri hesaplayalım:

Pazartesi, Çarşamba ve Cuma (3 gün):
Bir haftada: 3 gün * 1 saat = 3 saat
İki haftada: 3 saat * 2 hafta = 6 saat

Salı ve Perşembe (2 gün):
Bir haftada: 2 gün * 0,5 saat = 1 saat
İki haftada: 1 saat * 2 hafta = 2 saat

Cumartesi:
Bir haftada: 2 saat
İki haftada: 2 saat * 2 hafta = 4 saat

Toplam:
6 saat (Pazartesi, Çarşamba, Cuma) + 2 saat (Salı, Perşembe) + 4 saat (Cumartesi) = 12 saat

Bethany iki hafta boyunca toplam 12 saat ata bindi.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, Bethany'nin belirli bir zaman diliminde ata binme süresini hesaplarken toplama ve çarpma işlemleri gerektirdiği için bir aritmetik problemdir.""}"
"Johnny bir köprü tasarlayan bir mühendistir. Köprünün üst kısmındaki karayolu tabliyesinin inşası için 1600 ton betona ihtiyaç vardır. İki köprü ankrajının da eşit miktarda betona ihtiyacı vardır, ancak şimdiye kadar 700 ton beton kullanılarak sadece bir tanesi inşa edilmiştir. Johnny, köprünün altındaki destek sütunlarının kaç ton betona ihtiyaç duyacağını hesaplamak zorunda kaldı ve tüm köprüdeki toplam beton miktarının 4800 ton olacağını buldu. Johnny taşıyıcı sütunlar için ne kadar betona ihtiyacı olduğunu bulmuştur?","Toplam beton miktarı 4800 ton ve şimdiye kadar 700 ton betonla tek bir ankraj inşa edilmiştir. Toplamda 2 ankraj olduğuna göre her biri 700 ton betona ihtiyaç duyar, yani toplamda 1400 ton.

Karayolu tabliyesi için 1600 ton beton gerekli. Şimdi tüm bu değerleri toplarsak:
1600 ton (karayolu tabliyesi) + 1400 ton (ankrajlar) = 3000 ton.

4800 ton - 3000 ton = 1800 ton.

Johnny, destek sütunları için 1800 ton betona ihtiyaç duyuyor.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak köprünün farklı bölümleri için gereken beton miktarını hesaplamayı içerir. Johnny'nin taşıyıcı sütunlar için ne kadar betona ihtiyaç duyduğunu belirlemek için toplam beton miktarından diğer kısımlar için gereken betonları çıkartması gerekmektedir. Bu, bir problem çözme sorusudur çünkü matematiksel hesaplamalar yaparak bilinmeyen bir değeri bulmayı gerektirir.""}"
"Ülkeyi baştan başa geçen bir araba 4 saatte 180 mil yol kat etmiştir. Bu hızla giderse, araba önümüzdeki 3 saat içinde kaç mil daha gidecektir?",135 mil daha gidecektir.,"{""type"": ""Hareket Problemi"", ""explanation"": ""Bu soru, bir nesnenin belirli bir hızla hareket ettiği ve bu hızla belirli bir süre daha kat edilecek toplam mesafeyi sorduğu için hareket problemi türündedir. Hız, zaman ve mesafe arasındaki ilişkiyi kullanarak çözülür.""}"
"Sam ve Drew'in toplam yaşı 54. Sam, Drew'un yaşının yarısı kadar. Sam kaç yaşında?",Sam 18 yaşında.,"{""type"": ""algebra"", ""explanation"": ""Bu soru, yaşlar arasında verilen ilişkilere dayalı olarak Sam'in yaşını bulmayı gerektirmektedir. Soruda verilen toplam yaş ve oran bilgilerini kullanarak bir denklem kurulması gerekir. Bu nedenle, soru cebir problemini temsil ediyor.""}"
